Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Poradie na hlasovacom lístku,Meno,Priezvisko,Poèet platnıch hlasov,Podiel platnıch hlasov z platnıch hlasov pre všetkıch kandidátov v %,Kandidát
2,Trnavskı kraj,202,Galanta,202,Galanta,503703,Èierny Brod,4,Štefan,Harabin,  20,4.69,
2,Trnavskı kraj,202,Galanta,202,Galanta,503703,Èierny Brod,5,Eduard,Chmelár,  3,0.70,
2,Trnavskı kraj,202,Galanta,202,Galanta,503703,Èierny Brod,6,Marian,Kotleba,  8,1.87,
2,Trnavskı kraj,202,Galanta,202,Galanta,503703,Èierny Brod,7,Milan,Krajniak,  8,1.87,
2,Trnavskı kraj,202,Galanta,202,Galanta,503703,Èierny Brod,8,József,Menyhárt,  4,0.93,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503703,Èierny Brod,9,František,Mikloško,  8,1.87,
2,Trnavskı kraj,202,Galanta,202,Galanta,503703,Èierny Brod,10,Robert,Mistrík,  0,0.00,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503703,Èierny Brod,11,Maroš,Šefèoviè,  11,2.58,
2,Trnavskı kraj,202,Galanta,202,Galanta,503703,Èierny Brod,12,Róbert,Švec,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503703,Èierny Brod,13,Bohumila,Tauchmannová,  1,0.23,
2,Trnavskı kraj,202,Galanta,202,Galanta,503703,Èierny Brod,14,Juraj,Zábojník,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503703,Èierny Brod,15,Ivan,Zuzula,  1,0.23,
2,Trnavskı kraj,202,Galanta,202,Galanta,555789,Dolná Streda,1,Béla,Bugár,  11,1.52,
2,Trnavskı kraj,202,Galanta,202,Galanta,555789,Dolná Streda,2,Zuzana,Èaputová,  296,41.05,
2,Trnavskı kraj,202,Galanta,202,Galanta,555789,Dolná Streda,3,Martin,Daòo,  9,1.24,
2,Trnavskı kraj,202,Galanta,202,Galanta,555789,Dolná Streda,4,Štefan,Harabin,  111,15.39,
2,Trnavskı kraj,202,Galanta,202,Galanta,555789,Dolná Streda,5,Eduard,Chmelár,  56,7.76,
2,Trnavskı kraj,202,Galanta,202,Galanta,555789,Dolná Streda,6,Marian,Kotleba,  58,8.04,
2,Trnavskı kraj,202,Galanta,202,Galanta,555789,Dolná Streda,7,Milan,Krajniak,  20,2.77,
2,Trnavskı kraj,202,Galanta,202,Galanta,555789,Dolná Streda,8,József,Menyhárt,  0,0.00,X
2,Trnavskı kraj,202,Galanta,202,Galanta,555789,Dolná Streda,9,František,Mikloško,  35,4.85,
2,Trnavskı kraj,202,Galanta,202,Galanta,555789,Dolná Streda,10,Robert,Mistrík,  0,0.00,X
2,Trnavskı kraj,202,Galanta,202,Galanta,555789,Dolná Streda,11,Maroš,Šefèoviè,  123,17.05,
2,Trnavskı kraj,202,Galanta,202,Galanta,555789,Dolná Streda,12,Róbert,Švec,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,555789,Dolná Streda,13,Bohumila,Tauchmannová,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,555789,Dolná Streda,14,Juraj,Zábojník,  1,0.13,
2,Trnavskı kraj,202,Galanta,202,Galanta,555789,Dolná Streda,15,Ivan,Zuzula,  1,0.13,
2,Trnavskı kraj,202,Galanta,202,Galanta,503746,Dolné Saliby,1,Béla,Bugár,  120,21.62,
2,Trnavskı kraj,202,Galanta,202,Galanta,503746,Dolné Saliby,2,Zuzana,Èaputová,  310,55.85,
2,Trnavskı kraj,202,Galanta,202,Galanta,503746,Dolné Saliby,3,Martin,Daòo,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503746,Dolné Saliby,4,Štefan,Harabin,  19,3.42,
2,Trnavskı kraj,202,Galanta,202,Galanta,503746,Dolné Saliby,5,Eduard,Chmelár,  10,1.80,
2,Trnavskı kraj,202,Galanta,202,Galanta,503746,Dolné Saliby,6,Marian,Kotleba,  23,4.14,
2,Trnavskı kraj,202,Galanta,202,Galanta,503746,Dolné Saliby,7,Milan,Krajniak,  13,2.34,
2,Trnavskı kraj,202,Galanta,202,Galanta,503746,Dolné Saliby,8,József,Menyhárt,  4,0.72,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503746,Dolné Saliby,9,František,Mikloško,  12,2.16,
2,Trnavskı kraj,202,Galanta,202,Galanta,503746,Dolné Saliby,10,Robert,Mistrík,  0,0.00,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503746,Dolné Saliby,11,Maroš,Šefèoviè,  42,7.56,
2,Trnavskı kraj,202,Galanta,202,Galanta,503746,Dolné Saliby,12,Róbert,Švec,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503746,Dolné Saliby,13,Bohumila,Tauchmannová,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503746,Dolné Saliby,14,Juraj,Zábojník,  2,0.36,
2,Trnavskı kraj,202,Galanta,202,Galanta,503746,Dolné Saliby,15,Ivan,Zuzula,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503754,Dolnı Chotár,1,Béla,Bugár,  21,28.76,
2,Trnavskı kraj,202,Galanta,202,Galanta,503754,Dolnı Chotár,2,Zuzana,Èaputová,  32,43.83,
2,Trnavskı kraj,202,Galanta,202,Galanta,503754,Dolnı Chotár,3,Martin,Daòo,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503754,Dolnı Chotár,4,Štefan,Harabin,  4,5.47,
2,Trnavskı kraj,202,Galanta,202,Galanta,503754,Dolnı Chotár,5,Eduard,Chmelár,  2,2.73,
2,Trnavskı kraj,202,Galanta,202,Galanta,503754,Dolnı Chotár,6,Marian,Kotleba,  7,9.58,
2,Trnavskı kraj,202,Galanta,202,Galanta,503754,Dolnı Chotár,7,Milan,Krajniak,  2,2.73,
2,Trnavskı kraj,202,Galanta,202,Galanta,503754,Dolnı Chotár,8,József,Menyhárt,  0,0.00,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503754,Dolnı Chotár,9,František,Mikloško,  1,1.36,
2,Trnavskı kraj,202,Galanta,202,Galanta,503754,Dolnı Chotár,10,Robert,Mistrík,  0,0.00,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503754,Dolnı Chotár,11,Maroš,Šefèoviè,  2,2.73,
2,Trnavskı kraj,202,Galanta,202,Galanta,503754,Dolnı Chotár,12,Róbert,Švec,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503754,Dolnı Chotár,13,Bohumila,Tauchmannová,  1,1.36,
2,Trnavskı kraj,202,Galanta,202,Galanta,503754,Dolnı Chotár,14,Juraj,Zábojník,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503754,Dolnı Chotár,15,Ivan,Zuzula,  1,1.36,
2,Trnavskı kraj,202,Galanta,202,Galanta,503665,Galanta,1,Béla,Bugár,  392,6.64,
2,Trnavskı kraj,202,Galanta,202,Galanta,503665,Galanta,2,Zuzana,Èaputová, 2 956,50.08,
2,Trnavskı kraj,202,Galanta,202,Galanta,503665,Galanta,3,Martin,Daòo,  32,0.54,
2,Trnavskı kraj,202,Galanta,202,Galanta,503665,Galanta,4,Štefan,Harabin,  644,10.91,
2,Trnavskı kraj,202,Galanta,202,Galanta,503665,Galanta,5,Eduard,Chmelár,  509,8.62,
2,Trnavskı kraj,202,Galanta,202,Galanta,503665,Galanta,6,Marian,Kotleba,  321,5.43,
2,Trnavskı kraj,202,Galanta,202,Galanta,503665,Galanta,7,Milan,Krajniak,  139,2.35,
2,Trnavskı kraj,202,Galanta,202,Galanta,503665,Galanta,8,József,Menyhárt,  7,0.11,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503665,Galanta,9,František,Mikloško,  146,2.47,
2,Trnavskı kraj,202,Galanta,202,Galanta,503665,Galanta,10,Robert,Mistrík,  5,0.08,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503665,Galanta,11,Maroš,Šefèoviè,  699,11.84,
2,Trnavskı kraj,202,Galanta,202,Galanta,503665,Galanta,12,Róbert,Švec,  22,0.37,
2,Trnavskı kraj,202,Galanta,202,Galanta,503665,Galanta,13,Bohumila,Tauchmannová,  4,0.06,
2,Trnavskı kraj,202,Galanta,202,Galanta,503665,Galanta,14,Juraj,Zábojník,  16,0.27,
2,Trnavskı kraj,202,Galanta,202,Galanta,503665,Galanta,15,Ivan,Zuzula,  10,0.16,
2,Trnavskı kraj,202,Galanta,202,Galanta,503762,Gáò,1,Béla,Bugár,  7,1.90,
2,Trnavskı kraj,202,Galanta,202,Galanta,503762,Gáò,2,Zuzana,Èaputová,  155,42.23,
2,Trnavskı kraj,202,Galanta,202,Galanta,503762,Gáò,3,Martin,Daòo,  3,0.81,
2,Trnavskı kraj,202,Galanta,202,Galanta,503762,Gáò,4,Štefan,Harabin,  47,12.80,
2,Trnavskı kraj,202,Galanta,202,Galanta,503762,Gáò,5,Eduard,Chmelár,  29,7.90,
2,Trnavskı kraj,202,Galanta,202,Galanta,503762,Gáò,6,Marian,Kotleba,  31,8.44,
2,Trnavskı kraj,202,Galanta,202,Galanta,503762,Gáò,7,Milan,Krajniak,  9,2.45,
2,Trnavskı kraj,202,Galanta,202,Galanta,503762,Gáò,8,József,Menyhárt,  0,0.00,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503762,Gáò,9,František,Mikloško,  25,6.81,
2,Trnavskı kraj,202,Galanta,202,Galanta,503762,Gáò,10,Robert,Mistrík,  1,0.27,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503762,Gáò,11,Maroš,Šefèoviè,  58,15.80,
2,Trnavskı kraj,202,Galanta,202,Galanta,503762,Gáò,12,Róbert,Švec,  1,0.27,
2,Trnavskı kraj,202,Galanta,202,Galanta,503762,Gáò,13,Bohumila,Tauchmannová,  1,0.27,
2,Trnavskı kraj,202,Galanta,202,Galanta,503762,Gáò,14,Juraj,Zábojník,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503762,Gáò,15,Ivan,Zuzula,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503771,Horné Saliby,1,Béla,Bugár,  204,20.09,
2,Trnavskı kraj,202,Galanta,202,Galanta,503771,Horné Saliby,2,Zuzana,Èaputová,  480,47.29,
2,Trnavskı kraj,202,Galanta,202,Galanta,503771,Horné Saliby,3,Martin,Daòo,  6,0.59,
2,Trnavskı kraj,202,Galanta,202,Galanta,503771,Horné Saliby,4,Štefan,Harabin,  82,8.07,
2,Trnavskı kraj,202,Galanta,202,Galanta,503771,Horné Saliby,5,Eduard,Chmelár,  27,2.66,
2,Trnavskı kraj,202,Galanta,202,Galanta,503771,Horné Saliby,6,Marian,Kotleba,  63,6.20,
2,Trnavskı kraj,202,Galanta,202,Galanta,503771,Horné Saliby,7,Milan,Krajniak,  21,2.06,
2,Trnavskı kraj,202,Galanta,202,Galanta,503771,Horné Saliby,8,József,Menyhárt,  1,0.09,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503771,Horné Saliby,9,František,Mikloško,  20,1.97,
2,Trnavskı kraj,202,Galanta,202,Galanta,503771,Horné Saliby,10,Robert,Mistrík,  4,0.39,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503771,Horné Saliby,11,Maroš,Šefèoviè,  103,10.14,
2,Trnavskı kraj,202,Galanta,202,Galanta,503771,Horné Saliby,12,Róbert,Švec,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503771,Horné Saliby,13,Bohumila,Tauchmannová,  2,0.19,
2,Trnavskı kraj,202,Galanta,202,Galanta,503771,Horné Saliby,14,Juraj,Zábojník,  1,0.09,
2,Trnavskı kraj,202,Galanta,202,Galanta,503771,Horné Saliby,15,Ivan,Zuzula,  1,0.09,
2,Trnavskı kraj,202,Galanta,202,Galanta,503789,Hoste,1,Béla,Bugár,  2,0.93,
2,Trnavskı kraj,202,Galanta,202,Galanta,503789,Hoste,2,Zuzana,Èaputová,  56,26.16,
2,Trnavskı kraj,202,Galanta,202,Galanta,503789,Hoste,3,Martin,Daòo,  1,0.46,
2,Trnavskı kraj,202,Galanta,202,Galanta,503789,Hoste,4,Štefan,Harabin,  17,7.94,
2,Trnavskı kraj,202,Galanta,202,Galanta,503789,Hoste,5,Eduard,Chmelár,  4,1.86,
2,Trnavskı kraj,202,Galanta,202,Galanta,503789,Hoste,6,Marian,Kotleba,  48,22.42,
2,Trnavskı kraj,202,Galanta,202,Galanta,503789,Hoste,7,Milan,Krajniak,  6,2.80,
2,Trnavskı kraj,202,Galanta,202,Galanta,503789,Hoste,8,József,Menyhárt,  0,0.00,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503789,Hoste,9,František,Mikloško,  18,8.41,
2,Trnavskı kraj,202,Galanta,202,Galanta,503789,Hoste,10,Robert,Mistrík,  0,0.00,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503789,Hoste,11,Maroš,Šefèoviè,  58,27.10,
2,Trnavskı kraj,202,Galanta,202,Galanta,503789,Hoste,12,Róbert,Švec,  2,0.93,
2,Trnavskı kraj,202,Galanta,202,Galanta,503789,Hoste,13,Bohumila,Tauchmannová,  1,0.46,
2,Trnavskı kraj,202,Galanta,202,Galanta,503789,Hoste,14,Juraj,Zábojník,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503789,Hoste,15,Ivan,Zuzula,  1,0.46,
2,Trnavskı kraj,202,Galanta,202,Galanta,503827,Jánovce,1,Béla,Bugár,  29,13.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503827,Jánovce,2,Zuzana,Èaputová,  123,55.15,
2,Trnavskı kraj,202,Galanta,202,Galanta,503827,Jánovce,3,Martin,Daòo,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503827,Jánovce,4,Štefan,Harabin,  20,8.96,
2,Trnavskı kraj,202,Galanta,202,Galanta,503827,Jánovce,5,Eduard,Chmelár,  12,5.38,
2,Trnavskı kraj,202,Galanta,202,Galanta,503827,Jánovce,6,Marian,Kotleba,  11,4.93,
2,Trnavskı kraj,202,Galanta,202,Galanta,503827,Jánovce,7,Milan,Krajniak,  3,1.34,
2,Trnavskı kraj,202,Galanta,202,Galanta,503827,Jánovce,8,József,Menyhárt,  0,0.00,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503827,Jánovce,9,František,Mikloško,  4,1.79,
2,Trnavskı kraj,202,Galanta,202,Galanta,503827,Jánovce,10,Robert,Mistrík,  0,0.00,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503827,Jánovce,11,Maroš,Šefèoviè,  20,8.96,
2,Trnavskı kraj,202,Galanta,202,Galanta,503827,Jánovce,12,Róbert,Švec,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503827,Jánovce,13,Bohumila,Tauchmannová,  1,0.44,
2,Trnavskı kraj,202,Galanta,202,Galanta,503827,Jánovce,14,Juraj,Zábojník,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503827,Jánovce,15,Ivan,Zuzula,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503835,Jelka,1,Béla,Bugár,  267,23.90,
2,Trnavskı kraj,202,Galanta,202,Galanta,503835,Jelka,2,Zuzana,Èaputová,  550,49.23,
2,Trnavskı kraj,202,Galanta,202,Galanta,503835,Jelka,3,Martin,Daòo,  9,0.80,
2,Trnavskı kraj,202,Galanta,202,Galanta,503835,Jelka,4,Štefan,Harabin,  88,7.87,
2,Trnavskı kraj,202,Galanta,202,Galanta,503835,Jelka,5,Eduard,Chmelár,  29,2.59,
2,Trnavskı kraj,202,Galanta,202,Galanta,503835,Jelka,6,Marian,Kotleba,  47,4.20,
2,Trnavskı kraj,202,Galanta,202,Galanta,503835,Jelka,7,Milan,Krajniak,  29,2.59,
2,Trnavskı kraj,202,Galanta,202,Galanta,503835,Jelka,8,József,Menyhárt,  3,0.26,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503835,Jelka,9,František,Mikloško,  10,0.89,
2,Trnavskı kraj,202,Galanta,202,Galanta,503835,Jelka,10,Robert,Mistrík,  1,0.08,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503835,Jelka,11,Maroš,Šefèoviè,  75,6.71,
2,Trnavskı kraj,202,Galanta,202,Galanta,503835,Jelka,12,Róbert,Švec,  4,0.35,
2,Trnavskı kraj,202,Galanta,202,Galanta,503835,Jelka,13,Bohumila,Tauchmannová,  2,0.17,
2,Trnavskı kraj,202,Galanta,202,Galanta,503835,Jelka,14,Juraj,Zábojník,  2,0.17,
2,Trnavskı kraj,202,Galanta,202,Galanta,503835,Jelka,15,Ivan,Zuzula,  1,0.08,
2,Trnavskı kraj,202,Galanta,202,Galanta,503843,Kajal,1,Béla,Bugár,  91,19.61,
2,Trnavskı kraj,202,Galanta,202,Galanta,503843,Kajal,2,Zuzana,Èaputová,  197,42.45,
2,Trnavskı kraj,202,Galanta,202,Galanta,503843,Kajal,3,Martin,Daòo,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503843,Kajal,4,Štefan,Harabin,  49,10.56,
2,Trnavskı kraj,202,Galanta,202,Galanta,503843,Kajal,5,Eduard,Chmelár,  20,4.31,
2,Trnavskı kraj,202,Galanta,202,Galanta,503843,Kajal,6,Marian,Kotleba,  40,8.62,
2,Trnavskı kraj,202,Galanta,202,Galanta,503843,Kajal,7,Milan,Krajniak,  19,4.09,
2,Trnavskı kraj,202,Galanta,202,Galanta,503843,Kajal,8,József,Menyhárt,  3,0.64,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503843,Kajal,9,František,Mikloško,  10,2.15,
2,Trnavskı kraj,202,Galanta,202,Galanta,503843,Kajal,10,Robert,Mistrík,  0,0.00,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503843,Kajal,11,Maroš,Šefèoviè,  33,7.11,
2,Trnavskı kraj,202,Galanta,202,Galanta,503843,Kajal,12,Róbert,Švec,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503843,Kajal,13,Bohumila,Tauchmannová,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503843,Kajal,14,Juraj,Zábojník,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503843,Kajal,15,Ivan,Zuzula,  2,0.43,
2,Trnavskı kraj,202,Galanta,202,Galanta,503860,Košúty,1,Béla,Bugár,  83,14.84,
2,Trnavskı kraj,202,Galanta,202,Galanta,503860,Košúty,2,Zuzana,Èaputová,  286,51.16,
2,Trnavskı kraj,202,Galanta,202,Galanta,503860,Košúty,3,Martin,Daòo,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503860,Košúty,4,Štefan,Harabin,  75,13.41,
2,Trnavskı kraj,202,Galanta,202,Galanta,503860,Košúty,5,Eduard,Chmelár,  15,2.68,
2,Trnavskı kraj,202,Galanta,202,Galanta,503860,Košúty,6,Marian,Kotleba,  19,3.39,
2,Trnavskı kraj,202,Galanta,202,Galanta,503860,Košúty,7,Milan,Krajniak,  9,1.61,
2,Trnavskı kraj,202,Galanta,202,Galanta,503860,Košúty,8,József,Menyhárt,  1,0.17,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503860,Košúty,9,František,Mikloško,  12,2.14,
2,Trnavskı kraj,202,Galanta,202,Galanta,503860,Košúty,10,Robert,Mistrík,  0,0.00,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503860,Košúty,11,Maroš,Šefèoviè,  57,10.19,
2,Trnavskı kraj,202,Galanta,202,Galanta,503860,Košúty,12,Róbert,Švec,  1,0.17,
2,Trnavskı kraj,202,Galanta,202,Galanta,503860,Košúty,13,Bohumila,Tauchmannová,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503860,Košúty,14,Juraj,Zábojník,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503860,Košúty,15,Ivan,Zuzula,  1,0.17,
2,Trnavskı kraj,202,Galanta,202,Galanta,503878,Krá¾ov Brod,1,Béla,Bugár,  69,26.13,
2,Trnavskı kraj,202,Galanta,202,Galanta,503878,Krá¾ov Brod,2,Zuzana,Èaputová,  152,57.57,
2,Trnavskı kraj,202,Galanta,202,Galanta,503878,Krá¾ov Brod,3,Martin,Daòo,  1,0.37,
2,Trnavskı kraj,202,Galanta,202,Galanta,503878,Krá¾ov Brod,4,Štefan,Harabin,  7,2.65,
2,Trnavskı kraj,202,Galanta,202,Galanta,503878,Krá¾ov Brod,5,Eduard,Chmelár,  4,1.51,
2,Trnavskı kraj,202,Galanta,202,Galanta,503878,Krá¾ov Brod,6,Marian,Kotleba,  12,4.54,
2,Trnavskı kraj,202,Galanta,202,Galanta,503878,Krá¾ov Brod,7,Milan,Krajniak,  4,1.51,
2,Trnavskı kraj,202,Galanta,202,Galanta,503878,Krá¾ov Brod,8,József,Menyhárt,  0,0.00,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503878,Krá¾ov Brod,9,František,Mikloško,  1,0.37,
2,Trnavskı kraj,202,Galanta,202,Galanta,503878,Krá¾ov Brod,10,Robert,Mistrík,  1,0.37,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503878,Krá¾ov Brod,11,Maroš,Šefèoviè,  13,4.92,
2,Trnavskı kraj,202,Galanta,202,Galanta,503878,Krá¾ov Brod,12,Róbert,Švec,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503878,Krá¾ov Brod,13,Bohumila,Tauchmannová,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503878,Krá¾ov Brod,14,Juraj,Zábojník,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503878,Krá¾ov Brod,15,Ivan,Zuzula,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,582638,Malá Maèa,1,Béla,Bugár,  51,22.27,
2,Trnavskı kraj,202,Galanta,202,Galanta,582638,Malá Maèa,2,Zuzana,Èaputová,  81,35.37,
2,Trnavskı kraj,202,Galanta,202,Galanta,582638,Malá Maèa,3,Martin,Daòo,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,582638,Malá Maèa,4,Štefan,Harabin,  24,10.48,
2,Trnavskı kraj,202,Galanta,202,Galanta,582638,Malá Maèa,5,Eduard,Chmelár,  7,3.05,
2,Trnavskı kraj,202,Galanta,202,Galanta,582638,Malá Maèa,6,Marian,Kotleba,  32,13.97,
2,Trnavskı kraj,202,Galanta,202,Galanta,582638,Malá Maèa,7,Milan,Krajniak,  9,3.93,
2,Trnavskı kraj,202,Galanta,202,Galanta,582638,Malá Maèa,8,József,Menyhárt,  0,0.00,X
2,Trnavskı kraj,202,Galanta,202,Galanta,582638,Malá Maèa,9,František,Mikloško,  4,1.74,
2,Trnavskı kraj,202,Galanta,202,Galanta,582638,Malá Maèa,10,Robert,Mistrík,  0,0.00,X
2,Trnavskı kraj,202,Galanta,202,Galanta,582638,Malá Maèa,11,Maroš,Šefèoviè,  20,8.73,
2,Trnavskı kraj,202,Galanta,202,Galanta,582638,Malá Maèa,12,Róbert,Švec,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,582638,Malá Maèa,13,Bohumila,Tauchmannová,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,582638,Malá Maèa,14,Juraj,Zábojník,  1,0.43,
2,Trnavskı kraj,202,Galanta,202,Galanta,582638,Malá Maèa,15,Ivan,Zuzula,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,555754,Matúškovo,1,Béla,Bugár,  149,15.75,
2,Trnavskı kraj,202,Galanta,202,Galanta,555754,Matúškovo,2,Zuzana,Èaputová,  503,53.17,
2,Trnavskı kraj,202,Galanta,202,Galanta,555754,Matúškovo,3,Martin,Daòo,  8,0.84,
2,Trnavskı kraj,202,Galanta,202,Galanta,555754,Matúškovo,4,Štefan,Harabin,  77,8.13,
2,Trnavskı kraj,202,Galanta,202,Galanta,555754,Matúškovo,5,Eduard,Chmelár,  41,4.33,
2,Trnavskı kraj,202,Galanta,202,Galanta,555754,Matúškovo,6,Marian,Kotleba,  37,3.91,
2,Trnavskı kraj,202,Galanta,202,Galanta,555754,Matúškovo,7,Milan,Krajniak,  26,2.74,
2,Trnavskı kraj,202,Galanta,202,Galanta,555754,Matúškovo,8,József,Menyhárt,  2,0.21,X
2,Trnavskı kraj,202,Galanta,202,Galanta,555754,Matúškovo,9,František,Mikloško,  22,2.32,
2,Trnavskı kraj,202,Galanta,202,Galanta,555754,Matúškovo,10,Robert,Mistrík,  0,0.00,X
2,Trnavskı kraj,202,Galanta,202,Galanta,555754,Matúškovo,11,Maroš,Šefèoviè,  69,7.29,
2,Trnavskı kraj,202,Galanta,202,Galanta,555754,Matúškovo,12,Róbert,Švec,  6,0.63,
2,Trnavskı kraj,202,Galanta,202,Galanta,555754,Matúškovo,13,Bohumila,Tauchmannová,  4,0.42,
2,Trnavskı kraj,202,Galanta,202,Galanta,555754,Matúškovo,14,Juraj,Zábojník,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,555754,Matúškovo,15,Ivan,Zuzula,  2,0.21,
2,Trnavskı kraj,202,Galanta,202,Galanta,503924,Mostová,1,Béla,Bugár,  113,23.34,
2,Trnavskı kraj,202,Galanta,202,Galanta,503924,Mostová,2,Zuzana,Èaputová,  257,53.09,
2,Trnavskı kraj,202,Galanta,202,Galanta,503924,Mostová,3,Martin,Daòo,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503924,Mostová,4,Štefan,Harabin,  29,5.99,
2,Trnavskı kraj,202,Galanta,202,Galanta,503924,Mostová,5,Eduard,Chmelár,  17,3.51,
2,Trnavskı kraj,202,Galanta,202,Galanta,503924,Mostová,6,Marian,Kotleba,  18,3.71,
2,Trnavskı kraj,202,Galanta,202,Galanta,503924,Mostová,7,Milan,Krajniak,  8,1.65,
2,Trnavskı kraj,202,Galanta,202,Galanta,503924,Mostová,8,József,Menyhárt,  3,0.61,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503924,Mostová,9,František,Mikloško,  5,1.03,
2,Trnavskı kraj,202,Galanta,202,Galanta,503924,Mostová,10,Robert,Mistrík,  0,0.00,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503924,Mostová,11,Maroš,Šefèoviè,  32,6.61,
2,Trnavskı kraj,202,Galanta,202,Galanta,503924,Mostová,12,Róbert,Švec,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503924,Mostová,13,Bohumila,Tauchmannová,  1,0.20,
2,Trnavskı kraj,202,Galanta,202,Galanta,503924,Mostová,14,Juraj,Zábojník,  1,0.20,
2,Trnavskı kraj,202,Galanta,202,Galanta,503924,Mostová,15,Ivan,Zuzula,  0,0.00,
2,Trnavskı kraj,202,Galanta,202,Galanta,503959,Pata,1,Béla,Bugár,  7,0.55,
2,Trnavskı kraj,202,Galanta,202,Galanta,503959,Pata,2,Zuzana,Èaputová,  441,35.02,
2,Trnavskı kraj,202,Galanta,202,Galanta,503959,Pata,3,Martin,Daòo,  8,0.63,
2,Trnavskı kraj,202,Galanta,202,Galanta,503959,Pata,4,Štefan,Harabin,  181,14.37,
2,Trnavskı kraj,202,Galanta,202,Galanta,503959,Pata,5,Eduard,Chmelár,  36,2.85,
2,Trnavskı kraj,202,Galanta,202,Galanta,503959,Pata,6,Marian,Kotleba,  228,18.10,
2,Trnavskı kraj,202,Galanta,202,Galanta,503959,Pata,7,Milan,Krajniak,  46,3.65,
2,Trnavskı kraj,202,Galanta,202,Galanta,503959,Pata,8,József,Menyhárt,  0,0.00,X
2,Trnavskı kraj,202,Galanta,202,Galanta,503959,Pata,9,František,Mikloško,  57,4.52,
