Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Poèet okrskov ,Poèet zapísanıch volièov,Poèet vydanıch obálok,"Úèas volièov v %",Poèet odovzdanıch obálok,Podiel odovzdanıch obálok v %,Poèet platnıch hlasov všetkıch kandidátov, Podiel platnıch hlasov všetkıch kandidátov v %
7,Prešovskı kraj,708,Svidník,712,Svidník,527319,Hrabovèík,1,  262,  154,58.77,  154,100.00,  151,98.05
7,Prešovskı kraj,708,Svidník,712,Svidník,527327,Hunkovce,1,  272,  104,38.23,  104,100.00,  102,98.07
7,Prešovskı kraj,708,Svidník,712,Svidník,527351,Jurkova Vo¾a,1,  74,  42,56.75,  42,100.00,  42,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,519316,Kalnište,1,  424,  182,42.92,  182,100.00,  181,99.45
7,Prešovskı kraj,708,Svidník,712,Svidník,527360,Kapišová,1,  338,  133,39.34,  133,100.00,  133,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527378,Keèkovce,1,  191,  70,36.64,  70,100.00,  69,98.57
7,Prešovskı kraj,708,Svidník,712,Svidník,519332,Kobylnice,1,  84,  47,55.95,  47,100.00,  45,95.74
7,Prešovskı kraj,708,Svidník,712,Svidník,527394,Korejovce,1,  62,  39,62.90,  39,100.00,  39,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,519391,Kraèúnovce,1,  946,  494,52.21,  494,100.00,  493,99.79
7,Prešovskı kraj,708,Svidník,712,Svidník,527424,Krajná Bystrá,1,  303,  74,24.42,  74,100.00,  74,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527432,Krajná Po¾ana,1,  157,  64,40.76,  64,100.00,  64,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527441,Krajná Porúbka,1,  46,  22,47.82,  22,100.00,  22,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527459,Krajné Èierno,1,  70,  49,70.00,  49,100.00,  49,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527483,Krulová,1,  483,  194,40.16,  194,100.00,  194,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,519448,Kuková,1,  581,  266,45.78,  266,100.00,  266,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527491,Kurimka,1,  318,  164,51.57,  164,100.00,  163,99.39
7,Prešovskı kraj,708,Svidník,712,Svidník,527505,Ladomirová,1,  765,  250,32.67,  250,100.00,  249,99.60
7,Prešovskı kraj,708,Svidník,712,Svidník,519537,Lúèka,1,  425,  195,45.88,  195,100.00,  195,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,519561,Luany pri Topli,1,  201,  124,61.69,  124,100.00,  123,99.19
7,Prešovskı kraj,708,Svidník,712,Svidník,527548,Matovce,1,  106,  52,49.05,  52,100.00,  52,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527556,Medvedie,1,  44,  32,72.72,  32,100.00,  32,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527564,Mestisko,1,  382,  186,48.69,  186,100.00,  185,99.46
7,Prešovskı kraj,708,Svidník,712,Svidník,519596,Mièakovce,1,  113,  64,56.63,  64,100.00,  63,98.43
7,Prešovskı kraj,708,Svidník,712,Svidník,527599,Miro¾a,1,  59,  35,59.32,  35,100.00,  35,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527602,Mlynárovce,1,  182,  105,57.69,  105,100.00,  104,99.04
7,Prešovskı kraj,708,Svidník,712,Svidník,527629,Niná Jed¾ová,1,  85,  50,58.82,  50,100.00,  50,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527645,Niná Pisaná,1,  74,  40,54.05,  40,100.00,  39,97.50
7,Prešovskı kraj,708,Svidník,712,Svidník,527653,Ninı Komárnik,1,  123,  65,52.84,  65,100.00,  65,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527661,Ninı Mirošov,1,  209,  82,39.23,  82,100.00,  82,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527670,Ninı Orlík,1,  243,  140,57.61,  140,100.00,  140,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527688,Nová Polianka,1,  49,  31,63.26,  31,100.00,  31,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527696,Okrúhle,1,  487,  206,42.29,  206,100.00,  204,99.02
7,Prešovskı kraj,708,Svidník,712,Svidník,527734,Príkra,1,  16,  15,93.75,  15,100.00,  15,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527742,Pstriná,1,  57,  28,49.12,  28,100.00,  27,96.42
7,Prešovskı kraj,708,Svidník,712,Svidník,527751,Radoma,1,  345,  156,45.21,  156,100.00,  155,99.35
7,Prešovskı kraj,708,Svidník,712,Svidník,527769,Rakovèík,1,  113,  63,55.75,  63,100.00,  60,95.23
7,Prešovskı kraj,708,Svidník,712,Svidník,527777,Rovné,1,  401,  190,47.38,  190,100.00,  188,98.94
7,Prešovskı kraj,708,Svidník,712,Svidník,527785,Roztoky,1,  270,  103,38.14,  103,100.00,  102,99.02
7,Prešovskı kraj,708,Svidník,712,Svidník,527807,Soboš,1,  127,  79,62.20,  79,100.00,  77,97.46
7,Prešovskı kraj,708,Svidník,712,Svidník,527831,Stroèín,1,  414,  185,44.68,  185,100.00,  184,99.45
7,Prešovskı kraj,708,Svidník,712,Svidník,527858,Svidnièka,1,  129,  74,57.36,  74,100.00,  74,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527106,Svidník,9, 8 719, 3 716,42.61, 3 716,100.00, 3 704,99.67
7,Prešovskı kraj,708,Svidník,712,Svidník,527874,Šarbov,1,  28,  27,96.42,  27,100.00,  27,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527882,Šarišskı Štiavnik,1,  224,  115,51.33,  115,100.00,  114,99.13
7,Prešovskı kraj,708,Svidník,712,Svidník,527891,Šemetkovce,1,  78,  34,43.58,  34,100.00,  34,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527904,Štefurov,1,  100,  45,45.00,  45,100.00,  45,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527947,Vagrinec,1,  97,  60,61.85,  60,100.00,  60,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527955,Valkovce,1,  179,  107,59.77,  107,100.00,  107,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,527963,Vápeník,1,  48,  36,75.00,  36,100.00,  36,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,528030,Vyšná Jed¾ová,1,  152,  98,64.47,  98,100.00,  96,97.95
7,Prešovskı kraj,708,Svidník,712,Svidník,528056,Vyšná Pisaná,1,  62,  42,67.74,  42,100.00,  42,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,528064,Vyšnı Komárnik,1,  67,  37,55.22,  37,100.00,  37,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,528072,Vyšnı Mirošov,1,  464,  204,43.96,  204,100.00,  204,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,528081,Vyšnı Orlík,1,  314,  165,52.54,  165,100.00,  165,100.00
7,Prešovskı kraj,708,Svidník,712,Svidník,519987,elezník,1,  377,  176,46.68,  176,100.00,  175,99.43
7,Prešovskı kraj,708,Svidník,712,Svidník,519995,elmanovce,1,  271,  147,54.24,  147,100.00,  147,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544060,Babie,1,  200,  81,40.50,  81,100.00,  81,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544078,Banské,1, 1 236,  448,36.24,  447,99.77,  444,99.32
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544086,Benkovce,1,  432,  178,41.20,  178,100.00,  178,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544094,Bystré,2, 2 111,  911,43.15,  911,100.00,  910,99.89
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544108,Cabov,1,  314,  156,49.68,  156,100.00,  156,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544116,Èaklov,2, 1 850,  680,36.75,  680,100.00,  676,99.41
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544124,Èièava,1,  841,  263,31.27,  263,100.00,  260,98.85
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544132,Èierne nad Top¾ou,1,  615,  334,54.30,  334,100.00,  332,99.40
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544141,Ïapalovce,1,  343,  167,48.68,  167,100.00,  164,98.20
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544159,Davidov,1,  645,  327,50.69,  327,100.00,  324,99.08
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544167,Detrík,1,  46,  20,43.47,  20,100.00,  20,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544175,Dlhé Klèovo,1, 1 096,  506,46.16,  506,100.00,  505,99.80
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544183,Ïurïoš,1,  186,  58,31.18,  58,100.00,  58,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544191,Giglovce,1,  135,  69,51.11,  69,100.00,  69,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544205,Girovce,1,  50,  29,58.00,  29,100.00,  29,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544213,Hanušovce nad Top¾ou,2, 2 805,  964,34.36,  964,100.00,  958,99.37
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,581674,Hencovce,1, 1 037,  485,46.76,  485,100.00,  484,99.79
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544221,Hermanovce nad Top¾ou,1,  550,  290,52.72,  290,100.00,  288,99.31
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544230,Hlinné,1, 1 252,  364,29.07,  364,100.00,  360,98.90
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528731,Holèíkovce,1,  358,  148,41.34,  148,100.00,  146,98.64
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528749,Jasenovce,1,  178,  99,55.61,  99,100.00,  97,97.97
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528757,Jastrabie nad Top¾ou,1,  366,  172,46.99,  172,100.00,  172,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528765,Juskova Vo¾a,1,  247,  167,67.61,  167,100.00,  167,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528773,Kamenná Poruba,1,  915,  222,24.26,  222,100.00,  221,99.54
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528781,Kladzany,1,  444,  210,47.29,  210,100.00,  209,99.52
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528790,Komárany,1,  396,  210,53.03,  210,100.00,  206,98.09
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528811,Kuèín,1,  379,  79,20.84,  79,100.00,  79,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528820,Kvakovce,1,  393,  143,36.38,  143,100.00,  140,97.90
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528838,Majerovce,1,  358,  219,61.17,  219,100.00,  219,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528846,Malá Domaša,1,  425,  196,46.11,  196,100.00,  193,98.46
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528854,Matiaška,1,  221,  119,53.84,  119,100.00,  118,99.15
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528862,Medzianky,1,  258,  149,57.75,  149,100.00,  149,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528871,Merník,1,  498,  221,44.37,  221,100.00,  220,99.54
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528889,Michalok,1,  251,  112,44.62,  112,100.00,  111,99.10
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528901,Ninı Hrabovec,1, 1 299,  553,42.57,  553,100.00,  550,99.45
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528919,Ninı Hrušov,1, 1 274,  571,44.81,  569,99.64,  564,99.12
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528927,Ninı Kruèov,1,  318,  177,55.66,  177,100.00,  177,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528935,Nová Kelèa,1,  291,  160,54.98,  160,100.00,  160,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528943,Ondavské Matiašovce,1,  611,  244,39.93,  244,100.00,  242,99.18
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528960,Pavlovce,1,  599,  310,51.75,  310,100.00,  307,99.03
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528978,Petkovce,1,  114,  58,50.87,  58,100.00,  58,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528986,Petrovce,1,  372,  168,45.16,  168,100.00,  168,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,528994,Piskorovce,1,  110,  44,40.00,  44,100.00,  43,97.72
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529001,Poša,1,  627,  229,36.52,  229,100.00,  229,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529028,Prosaèov,1,  139,  42,30.21,  42,100.00,  42,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529036,Radvanovce,1,  184,  111,60.32,  111,100.00,  111,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529044,Rafajovce,1,  130,  56,43.07,  56,100.00,  56,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529052,Remeniny,1,  227,  114,50.22,  114,100.00,  114,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529079,Rudlov,1,  509,  230,45.18,  230,100.00,  230,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529109,Ruská Vo¾a,1,  62,  22,35.48,  22,100.00,  22,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529125,Saèurov,1, 1 621,  593,36.58,  592,99.83,  588,99.32
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529133,Seèovská Polianka,2, 2 115,  846,40.00,  846,100.00,  842,99.52
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529141,Sedliská,1, 1 071,  454,42.39,  453,99.77,  450,99.33
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529150,Skrabské,1,  570,  193,33.85,  193,100.00,  193,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529168,Slovenská Kajòa,1,  641,  266,41.49,  266,100.00,  261,98.12
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529176,So¾,2, 1 835,  664,36.18,  664,100.00,  656,98.79
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529184,Štefanovce,1,  98,  52,53.06,  52,100.00,  49,94.23
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529192,Tovarné,1,  808,  361,44.67,  361,100.00,  355,98.33
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529206,Tovarnianska Polianka,1,  89,  54,60.67,  54,100.00,  53,98.14
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529214,Vavrinec,1,  54,  29,53.70,  29,100.00,  29,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529222,Vechec,2, 1 830,  494,26.99,  492,99.59,  489,99.39
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529231,Vlaèa,1,  192,  108,56.25,  108,100.00,  108,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,544051,Vranov nad Top¾ou,19, 17 457, 7 442,42.63, 7 440,99.97, 7 394,99.38
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529117,Vyšnı Kazimír,1,  165,  91,55.15,  91,100.00,  91,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529257,Vyšnı ipov,1,  926,  332,35.85,  332,100.00,  327,98.49
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529265,Zámutov,2, 2 244,  552,24.59,  552,100.00,  552,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529281,Zlatník,1,  63,  37,58.73,  37,100.00,  37,100.00
7,Prešovskı kraj,709,Vranov nad Top¾ou,713,Vranov nad Top¾ou,529290,alobín,1,  617,  220,35.65,  220,100.00,  220,100.00
8,Košickı kraj,801,Košice,802,Košice I,599891,Košice - Dung¾a,1,  511,  212,41.48,  212,100.00,  206,97.16
8,Košickı kraj,801,Košice,802,Košice I,598119,Košice - Kaveèany,1, 1 072,  552,51.49,  552,100.00,  546,98.91
8,Košickı kraj,801,Košice,802,Košice I,598151,Košice - Sever,18, 16 242, 8 383,51.61, 8 383,100.00, 8 347,99.57
8,Košickı kraj,801,Košice,802,Košice I,599875,Košice - Sídlisko ahanovce,18, 17 808, 8 298,46.59, 8 295,99.96, 8 241,99.34
8,Košickı kraj,801,Košice,802,Košice I,598186,Košice - Staré Mesto,19, 17 129, 9 264,54.08, 9 260,99.95, 9 228,99.65
8,Košickı kraj,801,Košice,802,Košice I,598127,Košice - ahanovce,1, 1 778,  839,47.18,  839,100.00,  835,99.52
8,Košickı kraj,801,Košice,803,Košice II,598194,Košice - Lorinèík,1,  569,  392,68.89,  392,100.00,  391,99.74
8,Košickı kraj,801,Košice,803,Košice II,599972,Košice - Luník IX,2, 4 414,  125,2.83,  125,100.00,  118,94.40
8,Košickı kraj,801,Košice,803,Košice II,598216,Košice - Myslava,2, 1 968, 1 192,60.56, 1 189,99.74, 1 183,99.49
8,Košickı kraj,801,Košice,803,Košice II,598208,Košice - Pereš,2, 1 607,  918,57.12,  918,100.00,  913,99.45
8,Košickı kraj,801,Košice,803,Košice II,599859,Košice - Po¾ov,1,  941,  559,59.40,  559,100.00,  557,99.64
8,Košickı kraj,801,Košice,803,Košice II,599883,Košice - Sídlisko KVP,18, 19 062, 9 457,49.61, 9 457,100.00, 9 409,99.49
8,Košickı kraj,801,Košice,803,Košice II,599841,Košice - Šaca,3, 4 437, 1 762,39.71, 1 762,100.00, 1 749,99.26
8,Košickı kraj,801,Košice,803,Košice II,598224,Košice - Západ,31, 32 199, 15 718,48.81, 15 711,99.95, 15 657,99.65
8,Košickı kraj,801,Košice,804,Košice III,598682,Košice - Dargovskıch hrdinov,24, 21 773, 9 824,45.12, 9 821,99.96, 9 768,99.46
8,Košickı kraj,801,Košice,804,Košice III,599018,Košice - Košická Nová Ves,2, 2 218, 1 132,51.03, 1 130,99.82, 1 123,99.38
8,Košickı kraj,801,Košice,805,Košice IV,599093,Košice - Barca,3, 2 991, 1 678,56.10, 1 678,100.00, 1 674,99.76
8,Košickı kraj,801,Košice,805,Košice IV,599824,Košice - Juh,20, 18 458, 9 263,50.18, 9 262,99.98, 9 218,99.52
8,Košickı kraj,801,Košice,805,Košice IV,599794,Košice - Krásna,4, 4 074, 1 942,47.66, 1 941,99.94, 1 934,99.63
8,Košickı kraj,801,Košice,805,Košice IV,599816,Košice - Nad jazerom,23, 19 584, 9 097,46.45, 9 094,99.96, 9 059,99.61
8,Košickı kraj,801,Košice,805,Košice IV,599786,Košice - Šebastovce,1,  583,  339,58.14,  339,100.00,  335,98.82
8,Košickı kraj,801,Košice,805,Košice IV,599913,Košice - Vyšné Opátske,3, 1 970, 1 195,60.65, 1 195,100.00, 1 190,99.58
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521141,Baèkovík,1,  367,  161,43.86,  161,100.00,  157,97.51
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521159,Baška,1,  497,  318,63.98,  318,100.00,  313,98.42
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521167,Bela,1,  335,  206,61.49,  206,100.00,  204,99.02
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521175,Beniakovce,1,  566,  301,53.18,  301,100.00,  301,100.00
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521183,Bidovce,1, 1 119,  509,45.48,  509,100.00,  506,99.41
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521191,Blaice,1,  465,  186,40.00,  186,100.00,  186,100.00
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,559831,Boèiar,1,  195,  84,43.07,  84,100.00,  84,100.00
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521205,Bohdanovce,1,  904,  483,53.42,  483,100.00,  481,99.58
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521213,Boliarov,1,  521,  144,27.63,  144,100.00,  143,99.30
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521221,Budimír,1,  963,  593,61.57,  593,100.00,  588,99.15
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521248,Bukovec,1,  695,  385,55.39,  385,100.00,  384,99.74
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521256,Bunetice,1,  71,  45,63.38,  45,100.00,  45,100.00
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521264,Buzica,1,  954,  271,28.40,  264,97.41,  261,98.86
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521272,Cestice,1,  721,  287,39.80,  287,100.00,  281,97.90
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521281,Èakanovce,1,  490,  167,34.08,  167,100.00,  165,98.80
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521299,Èaòa,4, 4 348, 1 816,41.76, 1 816,100.00, 1 800,99.11
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521302,Èeèejovce,1, 1 693,  798,47.13,  798,100.00,  795,99.62
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521311,Èiatice,1,  326,  179,54.90,  179,100.00,  179,100.00
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521329,Debraï,1,  328,  130,39.63,  130,100.00,  130,100.00
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521337,Drienovec,1, 1 608,  380,23.63,  380,100.00,  374,98.42
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521345,Drustevná pri Hornáde,1, 2 069,  823,39.77,  823,100.00,  821,99.75
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521353,Ïurïošík,1,  466,  257,55.15,  257,100.00,  255,99.22
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521361,Ïurkov,1, 1 292,  448,34.67,  448,100.00,  444,99.10
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,559873,Dvorníky - Vèeláre,1,  408,  172,42.15,  172,100.00,  168,97.67
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521370,Geèa,1, 1 424,  665,46.69,  665,100.00,  665,100.00
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521388,Gyòov,1,  536,  291,54.29,  291,100.00,  289,99.31
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521396,Haèava,1,  170,  65,38.23,  65,100.00,  65,100.00
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,518123,Háj,1,  230,  112,48.69,  112,100.00,  110,98.21
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521400,Haniska,1, 1 193,  602,50.46,  602,100.00,  598,99.33
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521418,Her¾any,1,  262,  161,61.45,  161,100.00,  159,98.75
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521426,Hodkovce,1,  246,  149,60.56,  149,100.00,  149,100.00
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,518107,Hosovce,1,  163,  78,47.85,  78,100.00,  76,97.43
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521442,Hrašovík,1,  304,  184,60.52,  184,100.00,  183,99.45
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521469,Hı¾ov,1,  422,  238,56.39,  238,100.00,  238,100.00
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,599310,Chorváty,1,  90,  50,55.55,  50,100.00,  49,98.00
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521477,Chrastné,1,  453,  196,43.26,  196,100.00,  195,99.48
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521485,Janík,1,  503,  219,43.53,  219,100.00,  219,100.00
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521493,Jasov,2, 2 281,  575,25.20,  575,100.00,  574,99.82
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521507,Kalša,1,  587,  293,49.91,  293,100.00,  291,99.31
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521523,Kecerovce,2, 2 097,  293,13.97,  293,100.00,  283,96.58
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521540,Kecerovskı Lipovec,1,  100,  55,55.00,  55,100.00,  55,100.00
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,559687,Kechnec,1,  873,  358,41.00,  358,100.00,  358,100.00
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521558,Kokšov - Bakša,1,  977,  504,51.58,  504,100.00,  501,99.40
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521566,Komárovce,1,  330,  147,44.54,  147,100.00,  145,98.63
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,582514,Kosto¾any nad Hornádom,1, 1 020,  560,54.90,  560,100.00,  556,99.28
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521574,Košická Belá,1,  826,  414,50.12,  414,100.00,  413,99.75
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521582,Košická Polianka,1,  813,  371,45.63,  371,100.00,  369,99.46
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521591,Košické O¾šany,1,  997,  439,44.03,  439,100.00,  428,97.49
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521604,Košickı Kleèenov,1,  246,  133,54.06,  133,100.00,  132,99.24
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521612,Krá¾ovce,1,  910,  325,35.71,  325,100.00,  323,99.38
8,Košickı kraj,802,Košice - okolie,806,Košice - okolie,521639,Kysak,2, 1 230,  728,59.18,  728,100.00,  722,99.17
