Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Poèet okrskov 
2,Trnavskı kraj,205,Trnava,207,Trnava,507687,Trstín,  1
2,Trnavskı kraj,205,Trnava,207,Trnava,556513,Vlèkovce,  1
2,Trnavskı kraj,205,Trnava,207,Trnava,507741,Voderady,  1
2,Trnavskı kraj,205,Trnava,207,Trnava,507768,Zavar,  2
2,Trnavskı kraj,205,Trnava,207,Trnava,507776,Zeleneè,  2
2,Trnavskı kraj,205,Trnava,207,Trnava,581488,Zvonèín,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542652,Bánovce nad Bebravou,  18
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556793,Borèany,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542741,Brezolupy,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542776,Cimenná,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542806,Èierna Lehota,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542822,Deerice,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542849,Dolné Naštice,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542857,Dubnièka,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542873,Dvorec,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542890,Haláèovce,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542920,Horné Naštice,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556408,Chudá Lehota,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,543080,Krásna Ves,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,543136,Kšinná,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556360,Libichava,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505056,¼utov,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505072,Malá Hradná,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505102,Malé Hoste,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505153,Miezgovce,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505200,Nedašovce,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505277,Omastiná,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556289,Otrhánky,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505331,Peèeòany,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505358,Podluany,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556742,Pochabany,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505382,Pravotice,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505412,Prusy,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505447,Ruskovce,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505455,Rybany,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505471,Slatina nad Bebravou,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505480,Slatinka nad Bebravou,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505544,Šípkov,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505552,Šišov,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505579,Timoradza,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505595,Trebichava,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505625,Uhrovec,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505633,Uhrovské Podhradie,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,545651,Ve¾ké Drkovce,  3
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505684,Ve¾ké Hoste,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505692,Ve¾ké Chlievany,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505765,Vysoèany,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505790,Zlatníky,  1
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505811,itná - Radiša,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504254,Brestovec,  2
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504262,Brezová pod Bradlom,  2
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504289,Bukovec,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,506079,Hrašné,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504408,Chvojnica,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504424,Jablonka,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,506141,Kostolné,  2
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504467,Košariská,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,506150,Krajné,  2
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504581,Myjava,  10
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,506419,Podkylava,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504661,Polianka,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504688,Poriadie,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504696,Priepasné,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504793,Rudník,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504866,Stará Myjava,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504971,Vrbovce,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505846,Beckov,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505871,Bošáca,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505889,Brunovce,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505897,Bzince pod Javorinou,  4
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505901,Èachtice,  3
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505919,Èastkovce,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505951,Dolné Srnie,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,556424,Haluzice,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506001,Horná Streda,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505994,Hôrka nad Váhom,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506052,Hrádok,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506061,Hrachovište,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506109,Kálnica,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506125,Koèovce,  3
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506184,Lubina,  2
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506206,Lúka,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506249,Modrová,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506257,Modrovka,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506265,Moravské Lieskové,  2
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506303,Nová Bošáca,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506311,Nová Lehota,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,556459,Nová Ves nad Váhom,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506338,Nové Mesto nad Váhom,  15
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506346,Oèkov,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506401,Pobedim,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506427,Podolie,  2
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506435,Potvorice,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506443,Povaany,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506516,Stará Lehota,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506524,Stará Turá,  10
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506583,Trenèianske Bohuslavice,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506630,Vaïovce,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506672,Višòové,  1
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,556441,Zemianske Podhradie,  1
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,557633,Bodiná,  1
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,512915,Brvnište,  1
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,557561,Èelkova Lehota,  1
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,512966,Dolná Mariková,  1
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,546640,Dolnı Lieskov,  2
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,513008,Domania,  1
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,557609,Ïurïové,  1
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,557510,Hatné,  1
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,513083,Horná Mariková,  1
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,580856,Hornı Lieskov,  1
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,513172,Jasenica,  1
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,557552,Klieština,  1
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,513245,Kostolec,  1
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,557579,Malé Lednice,  1
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,513466,Papradno,  2
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,513474,Plevník - Drienové,  1
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,558222,Poèarová,  1
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,580864,Podskalie,  1
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,512842,Povaská Bystrica,  35
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,513563,Preèín,  2
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,513601,Pruina,  2
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,557595,Sádoèné,  1
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,557480,Slopná,  1
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,513687,Stupné,  1
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,518913,Sverepec,  1
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,513741,Udièa,  3
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,513784,Vrchteplá,  1
3,Trenèiansky kraj,303,Povaská Bystrica,306,Povaská Bystrica,513822,Záskalie,  1
3,Trenèiansky kraj,303,Povaská Bystrica,308,Púchov,512851,Beluša,  8
3,Trenèiansky kraj,303,Povaská Bystrica,308,Púchov,512940,Dohòany,  3
3,Trenèiansky kraj,303,Povaská Bystrica,308,Púchov,512958,Dolná Breznica,  1
3,Trenèiansky kraj,303,Povaská Bystrica,308,Púchov,557439,Dolné Koèkovce,  1
3,Trenèiansky kraj,303,Povaská Bystrica,308,Púchov,557692,Horná Breznica,  1
3,Trenèiansky kraj,303,Povaská Bystrica,308,Púchov,513121,Horovce,  1
3,Trenèiansky kraj,303,Povaská Bystrica,308,Púchov,557501,Kvašov,  1
3,Trenèiansky kraj,303,Povaská Bystrica,308,Púchov,513300,Lazy pod Makytou,  2
3,Trenèiansky kraj,303,Povaská Bystrica,308,Púchov,513318,Lednica,  1
3,Trenèiansky kraj,303,Povaská Bystrica,308,Púchov,513326,Lednické Rovne,  5
3,Trenèiansky kraj,303,Povaská Bystrica,308,Púchov,513334,Lúky,  1
3,Trenèiansky kraj,303,Povaská Bystrica,308,Púchov,513342,Lysá pod Makytou,  2
3,Trenèiansky kraj,303,Povaská Bystrica,308,Púchov,513377,Mesteèko,  1
3,Trenèiansky kraj,303,Povaská Bystrica,308,Púchov,513407,Mojtín,  1
3,Trenèiansky kraj,303,Povaská Bystrica,308,Púchov,557447,Nimnica,  1
3,Trenèiansky kraj,303,Povaská Bystrica,308,Púchov,513610,Púchov,  18
3,Trenèiansky kraj,303,Povaská Bystrica,308,Púchov,557471,Streenice,  1
3,Trenèiansky kraj,303,Povaská Bystrica,308,Púchov,513776,Visolaje,  1
3,Trenèiansky kraj,303,Povaská Bystrica,308,Púchov,557498,Vydrná,  1
3,Trenèiansky kraj,303,Povaská Bystrica,308,Púchov,513814,Zárieèie,  1
3,Trenèiansky kraj,303,Povaská Bystrica,308,Púchov,500348,Zubák,  1
3,Trenèiansky kraj,304,Prievidza,305,Partizánske,542733,Bošany,  3
3,Trenèiansky kraj,304,Prievidza,305,Partizánske,580449,Brodzany,  1
3,Trenèiansky kraj,304,Prievidza,305,Partizánske,542962,Hradište,  1
3,Trenèiansky kraj,304,Prievidza,305,Partizánske,543004,Chynorany,  2
3,Trenèiansky kraj,304,Prievidza,305,Partizánske,556416,Ješkova Ves,  1
3,Trenèiansky kraj,304,Prievidza,305,Partizánske,543047,Klátova Nová Ves,  2
3,Trenèiansky kraj,304,Prievidza,305,Partizánske,543055,Kolaèno,  1
3,Trenèiansky kraj,304,Prievidza,305,Partizánske,556246,Krásno,  1
3,Trenèiansky kraj,304,Prievidza,305,Partizánske,556173,Livina,  1
3,Trenèiansky kraj,304,Prievidza,305,Partizánske,556190,Livinské Opatovce,  1
3,Trenèiansky kraj,304,Prievidza,305,Partizánske,505129,Malé Kršteòany,  1
3,Trenèiansky kraj,304,Prievidza,305,Partizánske,580953,Malé Uherce,  1
3,Trenèiansky kraj,304,Prievidza,305,Partizánske,505170,Nadlice,  1
3,Trenèiansky kraj,304,Prievidza,305,Partizánske,505196,Nedanovce,  1
3,Trenèiansky kraj,304,Prievidza,305,Partizánske,505307,Ostratice,  1
3,Trenèiansky kraj,304,Prievidza,305,Partizánske,505315,Partizánske,  24
3,Trenèiansky kraj,304,Prievidza,305,Partizánske,505323,Pai,  1
3,Trenèiansky kraj,304,Prievidza,305,Partizánske,505463,Skaèany,  1
3,Trenèiansky kraj,304,Prievidza,305,Partizánske,556271,Turèianky,  1
3,Trenèiansky kraj,304,Prievidza,305,Partizánske,505706,Ve¾ké Kršteòany,  1
3,Trenèiansky kraj,304,Prievidza,305,Partizánske,505722,Ve¾ké Uherce,  2
3,Trenèiansky kraj,304,Prievidza,305,Partizánske,505731,Ve¾kı Klí,  2
3,Trenèiansky kraj,304,Prievidza,305,Partizánske,505803,abokreky nad Nitrou,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,513903,Bojnice,  6
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,513911,Bystrièany,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,513920,Cige¾,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,513938,Èavoj,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,513946,Èereòany,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,513954,Diviacka Nová Ves,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,513962,Diviaky nad Nitricou,  2
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,513971,Dlín,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,513989,Dolné Vestenice,  2
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,513997,Handlová,  18
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514004,Horná Ves,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514012,Horné Vestenice,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514021,Chrenovec - Brusno,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514039,Chvojnica,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,557714,Jalovec,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514063,Kamenec pod Vtáènikom,  2
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514071,Kanianka,  3
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514080,K¾aèno,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514098,Kocurany,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514101,Kostolná Ves,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514110,Koš,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514128,Lazany,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514136,Lehota pod Vtáènikom,  3
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514144,Liešany,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,557706,Lipník,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514179,Malá Èausa,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514187,Malinová,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514209,Nedoery - Brezany,  2
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514217,Nevidzany,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514225,Nitrianske Pravno,  5
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514233,Nitrianske Rudno,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514241,Nitrianske Suèany,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514250,Nitrica,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514268,Nováky,  5
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514284,Opatovce nad Nitrou,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514292,Oslany,  3
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514306,Podhradie,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514314,Poluvsie,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514322,Poruba,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514331,Pravenec,  2
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,513881,Prievidza,  44
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514349,Radobica,  2
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514357,Ráztoèno,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514365,Rudnianska Lehota,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514373,Sebedraie,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514381,Seè,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514390,Šútovce,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514403,Temeš,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514411,Tuina,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514420,Valaská Belá,  2
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514438,Ve¾ká Èausa,  1
3,Trenèiansky kraj,304,Prievidza,307,Prievidza,514454,Zemianske Kosto¾any,  1
3,Trenèiansky kraj,305,Trenèín,302,Ilava,582301,Bohunice,  1
3,Trenèiansky kraj,305,Trenèín,302,Ilava,512885,Bolešov,  1
3,Trenèiansky kraj,305,Trenèín,302,Ilava,557391,Borèice,  1
3,Trenèiansky kraj,305,Trenèín,302,Ilava,512931,Èervenı Kameò,  1
3,Trenèiansky kraj,305,Trenèín,302,Ilava,513016,Dubnica nad Váhom,  19
3,Trenèiansky kraj,305,Trenèín,302,Ilava,513024,Dulov,  1
3,Trenèiansky kraj,305,Trenèín,302,Ilava,513091,Horná Poruba,  1
3,Trenèiansky kraj,305,Trenèín,302,Ilava,513156,Ilava,  6
3,Trenèiansky kraj,305,Trenèín,302,Ilava,557404,Kamenièany,  1
3,Trenèiansky kraj,305,Trenèín,302,Ilava,513253,Košeca,  3
3,Trenèiansky kraj,305,Trenèín,302,Ilava,513351,Košecké Podhradie,  3
3,Trenèiansky kraj,305,Trenèín,302,Ilava,557617,Krivoklát,  1
3,Trenèiansky kraj,305,Trenèín,302,Ilava,513296,Ladce,  3
3,Trenèiansky kraj,305,Trenèín,302,Ilava,513385,Mikušovce,  1
3,Trenèiansky kraj,305,Trenèín,302,Ilava,513440,Nová Dubnica,  9
3,Trenèiansky kraj,305,Trenèín,302,Ilava,513598,Pruské,  2
3,Trenèiansky kraj,305,Trenèín,302,Ilava,557412,Sedmerovec,  1
3,Trenèiansky kraj,305,Trenèín,302,Ilava,557421,Slavnica,  1
3,Trenèiansky kraj,305,Trenèín,302,Ilava,513725,Tuchyòa,  1
3,Trenèiansky kraj,305,Trenèín,302,Ilava,557625,Vršatské Podhradie,  1
3,Trenèiansky kraj,305,Trenèín,302,Ilava,513865,Zliechov,  2
3,Trenèiansky kraj,305,Trenèín,309,Trenèín,505838,Adamovské Kochanovce,  1
3,Trenèiansky kraj,305,Trenèín,309,Trenèín,505854,Bobot,  1
3,Trenèiansky kraj,305,Trenèín,309,Trenèín,505935,Dolná Poruba,  1
3,Trenèiansky kraj,305,Trenèín,309,Trenèín,505943,Dolná Súèa,  3
3,Trenèiansky kraj,305,Trenèín,309,Trenèín,505960,Drietoma,  2
3,Trenèiansky kraj,305,Trenèín,309,Trenèín,505978,Dubodiel,  1
3,Trenèiansky kraj,305,Trenèín,309,Trenèín,506010,Horná Súèa,  6
3,Trenèiansky kraj,305,Trenèín,309,Trenèín,506028,Horòany,  1
3,Trenèiansky kraj,305,Trenèín,309,Trenèín,506036,Horné Srnie,  2
3,Trenèiansky kraj,305,Trenèín,309,Trenèín,506044,Hrabovka,  1
3,Trenèiansky kraj,305,Trenèín,309,Trenèín,506087,Chocholná - Velèice,  1
3,Trenèiansky kraj,305,Trenèín,309,Trenèín,506095,Ivanovce,  1
3,Trenèiansky kraj,305,Trenèín,309,Trenèín,506133,Kostolná - Zárieèie,  1
3,Trenèiansky kraj,305,Trenèín,309,Trenèín,506168,Krivosúd - Bodovka,  1
3,Trenèiansky kraj,305,Trenèín,309,Trenèín,545686,Melèice - Lieskové,  1
3,Trenèiansky kraj,305,Trenèín,309,Trenèín,506231,Mníchova Lehota,  1
3,Trenèiansky kraj,305,Trenèín,309,Trenèín,506273,Motešice,  3
3,Trenèiansky kraj,305,Trenèín,309,Trenèín,506281,Nemšová,  6
3,Trenèiansky kraj,305,Trenèín,309,Trenèín,506290,Neporadza,  1
3,Trenèiansky kraj,305,Trenèín,309,Trenèín,506354,Omšenie,  2
3,Trenèiansky kraj,305,Trenèín,309,Trenèín,506371,Opatovce,  1
3,Trenèiansky kraj,305,Trenèín,309,Trenèín,581348,Petrova Lehota,  1
3,Trenèiansky kraj,305,Trenèín,309,Trenèín,506478,Selec,  1
3,Trenèiansky kraj,305,Trenèín,309,Trenèín,546682,Skalka nad Váhom,  1
3,Trenèiansky kraj,305,Trenèín,309,Trenèín,506508,Soblahov,  2
3,Trenèiansky kraj,305,Trenèín,309,Trenèín,506532,Svinná,  1
