Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Poèet okrskov ,Poèet zapísanıch volièov,Poèet vydanıch obálok,"Úèas volièov v %",Poèet odovzdanıch obálok,Podiel odovzdanıch obálok v %,Poèet platnıch hlasov všetkıch kandidátov, Podiel platnıch hlasov všetkıch kandidátov v %
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501557,Dolnı Bar,1,  598,  163,27.25,  163,100.00,  162,99.38
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501611,Dolnı Štál,2, 1 632,  352,21.56,  352,100.00,  343,97.44
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501433,Dunajská Streda,18, 19 279, 5 827,30.22, 5 825,99.96, 5 762,98.91
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,555541,Dunajskı Klátov,1,  574,  136,23.69,  136,100.00,  136,100.00
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501573,Gabèíkovo,4, 4 428, 1 113,25.13, 1 113,100.00, 1 075,96.58
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501581,Holice,2, 1 742,  494,28.35,  490,99.19,  487,99.38
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501590,Horná Potôò,3, 1 738,  529,30.43,  528,99.81,  523,99.05
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,555568,Horné Mıto,1,  780,  148,18.97,  148,100.00,  143,96.62
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501603,Hornı Bar,2, 1 059,  393,37.11,  393,100.00,  388,98.72
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501620,Hubice,1,  516,  251,48.64,  251,100.00,  249,99.20
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501638,Hviezdoslavov,1, 1 513,  830,54.85,  830,100.00,  821,98.91
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501654,Jahodná,1, 1 411,  344,24.37,  344,100.00,  344,100.00
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501662,Janíky,2,  770,  358,46.49,  358,100.00,  356,99.44
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501671,Jurová,1,  398,  107,26.88,  107,100.00,  105,98.13
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501689,K¾úèovec,1,  313,  76,24.28,  76,100.00,  73,96.05
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501697,Kostolné Kraèany,1, 1 164,  325,27.92,  325,100.00,  323,99.38
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501701,Krá¾ovièove Kraèany,1,  898,  229,25.50,  229,100.00,  229,100.00
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501719,Kútniky,2, 1 152,  386,33.50,  386,100.00,  384,99.48
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501727,Kvetoslavov,2, 1 274,  696,54.63,  696,100.00,  691,99.28
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,580597,Kyselica,1,  169,  80,47.33,  80,100.00,  78,97.50
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501735,Lehnice,2, 2 330,  748,32.10,  747,99.86,  739,98.92
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501743,Lúè na Ostrove,2,  619,  195,31.50,  195,100.00,  191,97.94
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,555606,Macov,1,  334,  171,51.19,  171,100.00,  167,97.66
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,555649,Mad,1,  467,  128,27.40,  128,100.00,  126,98.43
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,555665,Malé Dvorníky,1,  942,  337,35.77,  337,100.00,  337,100.00
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501760,Medveïov,1,  490,  120,24.48,  120,100.00,  120,100.00
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501778,Mierovo,1,  359,  173,48.18,  173,100.00,  171,98.84
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501786,Michal na Ostrove,1,  822,  281,34.18,  281,100.00,  276,98.22
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501930,Òárad,1,  548,  198,36.13,  198,100.00,  193,97.47
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501808,Novı ivot,3, 1 842,  665,36.10,  665,100.00,  662,99.54
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501816,Ohrady,1, 1 114,  255,22.89,  255,100.00,  252,98.82
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501824,Okoè,3, 3 158,  487,15.42,  487,100.00,  470,96.50
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501832,O¾dza,1,  403,  191,47.39,  191,100.00,  188,98.42
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501859,Orechová Potôò,2, 1 436,  420,29.24,  420,100.00,  416,99.04
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501867,Padáò,1,  740,  162,21.89,  162,100.00,  162,100.00
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501883,Pataš,1,  654,  76,11.62,  76,100.00,  76,100.00
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,582522,Potônske Lúky,1,  231,  75,32.46,  75,100.00,  74,98.66
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,555720,Povoda,1,  804,  261,32.46,  261,100.00,  260,99.61
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501891,Rohovce,1,  918,  329,35.83,  329,100.00,  323,98.17
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501875,Sap,1,  441,  112,25.39,  112,100.00,  109,97.32
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501905,Šamorín,9, 10 873, 4 526,41.62, 4 524,99.95, 4 463,98.65
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501913,Štvrtok na Ostrove,1, 1 439,  538,37.38,  538,100.00,  529,98.32
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501921,Topo¾níky,3, 2 576,  569,22.08,  569,100.00,  566,99.47
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,555576,Trhová Hradská,2, 1 863,  386,20.71,  385,99.74,  380,98.70
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501956,Trnávka,1,  420,  154,36.66,  154,100.00,  154,100.00
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501964,Trstená na Ostrove,1,  503,  170,33.79,  170,100.00,  168,98.82
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501972,Ve¾ká Paka,1,  765,  397,51.89,  397,100.00,  393,98.99
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501981,Ve¾ké Blahovo,1, 1 243,  263,21.15,  263,100.00,  262,99.61
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,555673,Ve¾ké Dvorníky,1, 1 048,  266,25.38,  266,100.00,  264,99.24
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501522,Ve¾kı Meder,8, 7 084, 1 426,20.12, 1 426,100.00, 1 409,98.80
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,555746,Vieska,1,  360,  128,35.55,  128,100.00,  128,100.00
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,501999,Vojka nad Dunajom,1,  442,  231,52.26,  231,100.00,  229,99.13
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,502006,Vrakúò,2, 2 261,  560,24.76,  559,99.82,  557,99.64
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,502014,Vydrany,1, 1 460,  369,25.27,  369,100.00,  356,96.47
2,Trnavskı kraj,201,Dunajská Streda,201,Dunajská Streda,502022,Zlaté Klasy,2, 2 739,  531,19.38,  531,100.00,  526,99.05
2,Trnavskı kraj,202,Galanta,202,Galanta,503673,Abrahám,1,  911,  476,52.25,  476,100.00,  463,97.26
2,Trnavskı kraj,202,Galanta,202,Galanta,503690,Èierna Voda,1, 1 151,  324,28.14,  324,100.00,  316,97.53
2,Trnavskı kraj,202,Galanta,202,Galanta,503703,Èierny Brod,1, 1 372,  374,27.25,  374,100.00,  369,98.66
2,Trnavskı kraj,202,Galanta,202,Galanta,555789,Dolná Streda,1, 1 287,  573,44.52,  573,100.00,  564,98.42
2,Trnavskı kraj,202,Galanta,202,Galanta,503746,Dolné Saliby,2, 1 725,  484,28.05,  484,100.00,  482,99.58
2,Trnavskı kraj,202,Galanta,202,Galanta,503754,Dolnı Chotár,1,  301,  60,19.93,  60,100.00,  59,98.33
2,Trnavskı kraj,202,Galanta,202,Galanta,503665,Galanta,18, 12 435, 5 244,42.17, 5 243,99.98, 5 142,98.07
2,Trnavskı kraj,202,Galanta,202,Galanta,503762,Gáò,1,  680,  331,48.67,  331,100.00,  327,98.79
2,Trnavskı kraj,202,Galanta,202,Galanta,503771,Horné Saliby,2, 2 672,  904,33.83,  904,100.00,  893,98.78
2,Trnavskı kraj,202,Galanta,202,Galanta,503789,Hoste,1,  402,  201,50.00,  201,100.00,  195,97.01
2,Trnavskı kraj,202,Galanta,202,Galanta,503827,Jánovce,1,  409,  198,48.41,  198,100.00,  198,100.00
2,Trnavskı kraj,202,Galanta,202,Galanta,503835,Jelka,3, 3 352,  994,29.65,  994,100.00,  985,99.09
2,Trnavskı kraj,202,Galanta,202,Galanta,503843,Kajal,1, 1 260,  390,30.95,  390,100.00,  386,98.97
2,Trnavskı kraj,202,Galanta,202,Galanta,503860,Košúty,1, 1 410,  520,36.87,  520,100.00,  510,98.07
2,Trnavskı kraj,202,Galanta,202,Galanta,503878,Krá¾ov Brod,1,  909,  231,25.41,  231,100.00,  231,100.00
2,Trnavskı kraj,202,Galanta,202,Galanta,582638,Malá Maèa,1,  499,  189,37.87,  189,100.00,  183,96.82
2,Trnavskı kraj,202,Galanta,202,Galanta,555754,Matúškovo,2, 1 888,  853,45.18,  852,99.88,  839,98.47
2,Trnavskı kraj,202,Galanta,202,Galanta,503924,Mostová,1, 1 339,  429,32.03,  429,100.00,  423,98.60
2,Trnavskı kraj,202,Galanta,202,Galanta,503959,Pata,2, 2 620,  960,36.64,  960,100.00,  942,98.12
2,Trnavskı kraj,202,Galanta,202,Galanta,503967,Pusté Sady,1,  534,  223,41.76,  223,100.00,  220,98.65
2,Trnavskı kraj,202,Galanta,202,Galanta,503975,Pusté Ú¾any,1, 1 456,  629,43.20,  629,100.00,  620,98.56
2,Trnavskı kraj,202,Galanta,202,Galanta,504009,Sereï,13, 13 327, 5 371,40.30, 5 371,100.00, 5 285,98.39
2,Trnavskı kraj,202,Galanta,202,Galanta,504017,Sládkovièovo,5, 4 415, 1 613,36.53, 1 613,100.00, 1 580,97.95
2,Trnavskı kraj,202,Galanta,202,Galanta,504033,Šalgoèka,1,  379,  143,37.73,  143,100.00,  142,99.30
2,Trnavskı kraj,202,Galanta,202,Galanta,504041,Šintava,1, 1 461,  676,46.26,  676,100.00,  665,98.37
2,Trnavskı kraj,202,Galanta,202,Galanta,504050,Šoporòa,3, 3 449, 1 307,37.89, 1 307,100.00, 1 286,98.39
2,Trnavskı kraj,202,Galanta,202,Galanta,504076,Tomášikovo,1, 1 330,  305,22.93,  305,100.00,  303,99.34
2,Trnavskı kraj,202,Galanta,202,Galanta,504084,Topo¾nica,1,  695,  308,44.31,  308,100.00,  305,99.02
2,Trnavskı kraj,202,Galanta,202,Galanta,504106,Trstice,3, 3 217,  748,23.25,  748,100.00,  746,99.73
2,Trnavskı kraj,202,Galanta,202,Galanta,504114,Váhovce,2, 1 745,  578,33.12,  578,100.00,  568,98.26
2,Trnavskı kraj,202,Galanta,202,Galanta,504122,Ve¾ká Maèa,2, 2 131,  645,30.26,  645,100.00,  641,99.37
2,Trnavskı kraj,202,Galanta,202,Galanta,504131,Ve¾ké Ú¾any,4, 3 763, 1 425,37.86, 1 425,100.00, 1 412,99.08
2,Trnavskı kraj,202,Galanta,202,Galanta,504149,Ve¾kı Grob,1, 1 120,  470,41.96,  469,99.78,  463,98.72
2,Trnavskı kraj,202,Galanta,202,Galanta,504157,Vinohrady nad Váhom,1, 1 364,  522,38.26,  522,100.00,  516,98.85
2,Trnavskı kraj,202,Galanta,202,Galanta,504173,Vozokany,1,  961,  335,34.85,  335,100.00,  332,99.10
2,Trnavskı kraj,202,Galanta,202,Galanta,504181,Zemianske Sady,1,  702,  252,35.89,  252,100.00,  249,98.80
2,Trnavskı kraj,203,Piešany,204,Piešany,581399,Banka,2, 1 864,  860,46.13,  860,100.00,  843,98.02
2,Trnavskı kraj,203,Piešany,204,Piešany,558354,Bašovce,1,  283,  130,45.93,  130,100.00,  120,92.30
2,Trnavskı kraj,203,Piešany,204,Piešany,506834,Borovce,1,  868,  369,42.51,  369,100.00,  363,98.37
2,Trnavskı kraj,203,Piešany,204,Piešany,506982,Dolnı Lopašov,1,  810,  342,42.22,  341,99.70,  332,97.36
2,Trnavskı kraj,203,Piešany,204,Piešany,506991,Drahovce,2, 2 164,  866,40.01,  866,100.00,  853,98.49
2,Trnavskı kraj,203,Piešany,204,Piešany,507008,Dubovany,1,  828,  318,38.40,  318,100.00,  308,96.85
2,Trnavskı kraj,203,Piešany,204,Piešany,558338,Ducové,1,  370,  166,44.86,  166,100.00,  159,95.78
2,Trnavskı kraj,203,Piešany,204,Piešany,556581,Hubina,1,  438,  181,41.32,  181,100.00,  179,98.89
2,Trnavskı kraj,203,Piešany,204,Piešany,507121,Chtelnica,2, 2 150, 1 048,48.74, 1 048,100.00, 1 031,98.37
2,Trnavskı kraj,203,Piešany,204,Piešany,507199,Koèín - Lanèár,2,  437,  208,47.59,  208,100.00,  199,95.67
2,Trnavskı kraj,203,Piešany,204,Piešany,507229,Krakovany,1, 1 153,  563,48.82,  563,100.00,  549,97.51
2,Trnavskı kraj,203,Piešany,204,Piešany,507342,Moravany nad Váhom,2, 1 922,  857,44.58,  856,99.88,  845,98.71
2,Trnavskı kraj,203,Piešany,204,Piešany,507369,Niná,1,  458,  207,45.19,  206,99.51,  206,100.00
2,Trnavskı kraj,203,Piešany,204,Piešany,507385,Ostrov,1, 1 017,  487,47.88,  487,100.00,  484,99.38
2,Trnavskı kraj,203,Piešany,204,Piešany,507431,Peèeòady,1,  465,  184,39.56,  184,100.00,  177,96.19
2,Trnavskı kraj,203,Piešany,204,Piešany,507440,Piešany,28, 23 855, 11 770,49.33, 11 770,100.00, 11 553,98.15
2,Trnavskı kraj,203,Piešany,204,Piešany,507466,Prašník,1,  701,  340,48.50,  340,100.00,  336,98.82
2,Trnavskı kraj,203,Piešany,204,Piešany,507482,Rakovice,1,  477,  211,44.23,  211,100.00,  203,96.20
2,Trnavskı kraj,203,Piešany,204,Piešany,507491,Ratnovce,1,  844,  330,39.09,  330,100.00,  328,99.39
2,Trnavskı kraj,203,Piešany,204,Piešany,507563,Sokolovce,1, 1 100,  451,41.00,  451,100.00,  441,97.78
2,Trnavskı kraj,203,Piešany,204,Piešany,558397,Šípkové,1,  271,  131,48.33,  131,100.00,  126,96.18
2,Trnavskı kraj,203,Piešany,204,Piešany,556548,Šterusy,1,  407,  175,42.99,  175,100.00,  168,96.00
2,Trnavskı kraj,203,Piešany,204,Piešany,507679,Trebatice,1, 1 083,  527,48.66,  527,100.00,  513,97.34
2,Trnavskı kraj,203,Piešany,204,Piešany,507709,Ve¾ké Kosto¾any,2, 2 270,  849,37.40,  849,100.00,  831,97.87
2,Trnavskı kraj,203,Piešany,204,Piešany,556572,Ve¾ké Orvište,1,  893,  385,43.11,  385,100.00,  375,97.40
2,Trnavskı kraj,203,Piešany,204,Piešany,507725,Veselé,1,  975,  411,42.15,  411,100.00,  402,97.81
2,Trnavskı kraj,203,Piešany,204,Piešany,507750,Vrbové,4, 4 846, 2 209,45.58, 2 207,99.90, 2 147,97.28
2,Trnavskı kraj,204,Senica,205,Senica,504211,Bílkove Humence,1,  179,  88,49.16,  88,100.00,  86,97.72
2,Trnavskı kraj,204,Senica,205,Senica,504238,Borskı Mikuláš,2, 3 274, 1 214,37.08, 1 214,100.00, 1 193,98.27
2,Trnavskı kraj,204,Senica,205,Senica,504220,Borskı Svätı Jur,1, 1 295,  544,42.00,  544,100.00,  535,98.34
2,Trnavskı kraj,204,Senica,205,Senica,504297,Cerová,1,  938,  529,56.39,  529,100.00,  519,98.10
2,Trnavskı kraj,204,Senica,205,Senica,504319,Èáry,1, 1 012,  355,35.07,  355,100.00,  351,98.87
2,Trnavskı kraj,204,Senica,205,Senica,504327,Èastkov,1,  481,  269,55.92,  269,100.00,  267,99.25
2,Trnavskı kraj,204,Senica,205,Senica,504335,Dojè,1, 1 009,  400,39.64,  400,100.00,  386,96.50
2,Trnavskı kraj,204,Senica,205,Senica,504360,Hlboké,1,  783,  385,49.16,  385,100.00,  377,97.92
2,Trnavskı kraj,204,Senica,205,Senica,504386,Hradište pod Vrátnom,1,  588,  305,51.87,  305,100.00,  302,99.01
2,Trnavskı kraj,204,Senica,205,Senica,504416,Jablonica,1, 1 882,  798,42.40,  798,100.00,  788,98.74
2,Trnavskı kraj,204,Senica,205,Senica,504475,Koválov,1,  575,  287,49.91,  287,100.00,  281,97.90
2,Trnavskı kraj,204,Senica,205,Senica,504491,Kuklov,1,  633,  161,25.43,  161,100.00,  157,97.51
2,Trnavskı kraj,204,Senica,205,Senica,504513,Kúty,2, 4 250, 2 157,50.75, 2 154,99.86, 2 108,97.86
2,Trnavskı kraj,204,Senica,205,Senica,504521,Lakšárska Nová Ves,1,  939,  366,38.97,  366,100.00,  362,98.90
2,Trnavskı kraj,204,Senica,205,Senica,504572,Moravskı Svätı Ján,1, 1 796,  821,45.71,  821,100.00,  809,98.53
2,Trnavskı kraj,204,Senica,205,Senica,504602,Osuské,1,  491,  204,41.54,  204,100.00,  203,99.50
2,Trnavskı kraj,204,Senica,205,Senica,504645,Plaveckı Peter,1,  514,  221,42.99,  221,100.00,  218,98.64
2,Trnavskı kraj,204,Senica,205,Senica,504653,Podbranè,1,  531,  280,52.73,  280,100.00,  275,98.21
2,Trnavskı kraj,204,Senica,205,Senica,504700,Prietr,1,  620,  325,52.41,  325,100.00,  324,99.69
2,Trnavskı kraj,204,Senica,205,Senica,504726,Prievaly,1,  826,  407,49.27,  407,100.00,  397,97.54
2,Trnavskı kraj,204,Senica,205,Senica,556122,Rohov,1,  343,  129,37.60,  129,100.00,  128,99.22
2,Trnavskı kraj,204,Senica,205,Senica,504777,Rovensko,1,  350,  214,61.14,  214,100.00,  211,98.59
2,Trnavskı kraj,204,Senica,205,Senica,556131,Rybky,1,  345,  177,51.30,  177,100.00,  176,99.43
2,Trnavskı kraj,204,Senica,205,Senica,556114,Sekule,1, 1 433,  608,42.42,  608,100.00,  590,97.03
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,17, 16 600, 6 978,42.03, 6 978,100.00, 6 880,98.59
2,Trnavskı kraj,204,Senica,205,Senica,504823,Smolinské,1,  751,  360,47.93,  360,100.00,  352,97.77
2,Trnavskı kraj,204,Senica,205,Senica,504831,Smrdáky,1,  548,  329,60.03,  329,100.00,  323,98.17
2,Trnavskı kraj,204,Senica,205,Senica,504840,Sobotište,1, 1 229,  615,50.04,  615,100.00,  601,97.72
2,Trnavskı kraj,204,Senica,205,Senica,504882,Šajdíkove Humence,1,  928,  397,42.78,  397,100.00,  397,100.00
2,Trnavskı kraj,204,Senica,205,Senica,504891,Šaštín - Stráe,3, 4 123, 1 434,34.78, 1 434,100.00, 1 404,97.90
2,Trnavskı kraj,204,Senica,205,Senica,504904,Štefanov,1, 1 284,  485,37.77,  485,100.00,  473,97.52
2,Trnavskı kraj,204,Senica,206,Skalica,504271,Brodské,2, 2 012,  849,42.19,  849,100.00,  835,98.35
2,Trnavskı kraj,204,Senica,206,Skalica,504343,Dubovce,1,  521,  260,49.90,  260,100.00,  252,96.92
2,Trnavskı kraj,204,Senica,206,Skalica,504351,Gbely,4, 4 211, 1 792,42.55, 1 792,100.00, 1 770,98.77
2,Trnavskı kraj,204,Senica,206,Skalica,504378,Holíè,8, 9 260, 3 802,41.05, 3 802,100.00, 3 726,98.00
2,Trnavskı kraj,204,Senica,206,Skalica,504394,Chropov,1,  311,  138,44.37,  138,100.00,  137,99.27
2,Trnavskı kraj,204,Senica,206,Skalica,504432,Kátov,1,  507,  214,42.20,  214,100.00,  208,97.19
2,Trnavskı kraj,204,Senica,206,Skalica,504459,Kopèany,2, 2 049,  741,36.16,  741,100.00,  730,98.51
2,Trnavskı kraj,204,Senica,206,Skalica,504483,Koválovec,1,  120,  66,55.00,  66,100.00,  66,100.00
2,Trnavskı kraj,204,Senica,206,Skalica,504530,Letnièie,1,  413,  195,47.21,  195,100.00,  189,96.92
2,Trnavskı kraj,204,Senica,206,Skalica,504548,Lopašov,1,  252,  159,63.09,  159,100.00,  159,100.00
2,Trnavskı kraj,204,Senica,206,Skalica,504564,Mokrı Háj,1,  633,  278,43.91,  278,100.00,  271,97.48
2,Trnavskı kraj,204,Senica,206,Skalica,504599,Oreské,1,  302,  204,67.54,  204,100.00,  199,97.54
2,Trnavskı kraj,204,Senica,206,Skalica,504611,Petrova Ves,1,  869,  415,47.75,  415,100.00,  414,99.75
2,Trnavskı kraj,204,Senica,206,Skalica,504670,Popudinské Moèid¾any,1,  740,  304,41.08,  304,100.00,  295,97.03
2,Trnavskı kraj,204,Senica,206,Skalica,504718,Prietrka,1,  409,  221,54.03,  221,100.00,  218,98.64
2,Trnavskı kraj,204,Senica,206,Skalica,504734,Radimov,1,  454,  213,46.91,  213,100.00,  211,99.06
2,Trnavskı kraj,204,Senica,206,Skalica,504742,Radošovce,2, 1 457,  685,47.01,  685,100.00,  653,95.32
2,Trnavskı kraj,204,Senica,206,Skalica,504815,Skalica,11, 12 767, 5 625,44.05, 5 625,100.00, 5 557,98.79
2,Trnavskı kraj,204,Senica,206,Skalica,504912,Trnovec,1,  241,  140,58.09,  140,100.00,  135,96.42
2,Trnavskı kraj,204,Senica,206,Skalica,504939,Unín,1, 1 009,  491,48.66,  491,100.00,  473,96.33
2,Trnavskı kraj,204,Senica,206,Skalica,504963,Vrádište,1,  650,  280,43.07,  280,100.00,  271,96.78
2,Trnavskı kraj,205,Trnava,203,Hlohovec,506800,Bojnièky,1, 1 133,  461,40.68,  461,100.00,  457,99.13
2,Trnavskı kraj,205,Trnava,203,Hlohovec,506885,Èerveník,1, 1 340,  585,43.65,  585,100.00,  576,98.46
2,Trnavskı kraj,205,Trnava,203,Hlohovec,506958,Dolné Otrokovce,1,  305,  129,42.29,  129,100.00,  128,99.22
2,Trnavskı kraj,205,Trnava,203,Hlohovec,506966,Dolné Trhovište,1,  527,  228,43.26,  228,100.00,  227,99.56
2,Trnavskı kraj,205,Trnava,203,Hlohovec,556521,Dolné Zelenice,1,  484,  254,52.47,  254,100.00,  250,98.42
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507024,Dvorníky,1, 1 649,  559,33.89,  559,100.00,  548,98.03
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,18, 17 573, 7 554,42.98, 7 552,99.97, 7 410,98.11
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507075,Horné Otrokovce,1,  725,  316,43.58,  316,100.00,  310,98.10
2,Trnavskı kraj,205,Trnava,203,Hlohovec,556602,Horné Trhovište,1,  480,  216,45.00,  216,100.00,  213,98.61
2,Trnavskı kraj,205,Trnava,203,Hlohovec,556530,Horné Zelenice,1,  557,  203,36.44,  203,100.00,  203,100.00
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507130,Jalšové,1,  416,  138,33.17,  138,100.00,  132,95.65
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507172,K¾aèany,1,  897,  378,42.14,  378,100.00,  374,98.94
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507202,Koplotovce,1,  600,  262,43.66,  262,100.00,  253,96.56
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507253,Leopoldov,4, 3 453, 1 632,47.26, 1 632,100.00, 1 588,97.30
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507288,Madunice,2, 1 790,  818,45.69,  818,100.00,  806,98.53
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507326,Merašice,1,  356,  163,45.78,  163,100.00,  162,99.38
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507415,Pastuchov,1,  770,  312,40.51,  312,100.00,  312,100.00
2,Trnavskı kraj,205,Trnava,203,Hlohovec,518620,Ratkovce,1,  267,  132,49.43,  132,100.00,  125,94.69
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507521,Sasinkovo,1,  718,  232,32.31,  232,100.00,  231,99.56
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507539,Siladice,1,  596,  261,43.79,  261,100.00,  259,99.23
2,Trnavskı kraj,205,Trnava,203,Hlohovec,556611,Tekolïany,1,  120,  51,42.50,  51,100.00,  51,100.00
2,Trnavskı kraj,205,Trnava,203,Hlohovec,556645,Teplièky,1,  255,  104,40.78,  104,100.00,  102,98.07
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507661,Trakovice,1, 1 257,  613,48.76,  613,100.00,  603,98.36
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507792,lkovce,1,  541,  237,43.80,  237,100.00,  230,97.04
2,Trnavskı kraj,205,Trnava,207,Trnava,580473,Biely Kostol,1, 1 696,  820,48.34,  820,100.00,  808,98.53
2,Trnavskı kraj,205,Trnava,207,Trnava,506788,Bíòovce,1,  545,  273,50.09,  273,100.00,  267,97.80
2,Trnavskı kraj,205,Trnava,207,Trnava,506796,Bohdanovce nad Trnavou,1, 1 152,  586,50.86,  586,100.00,  576,98.29
2,Trnavskı kraj,205,Trnava,207,Trnava,506818,Boleráz,2, 1 873,  838,44.74,  838,100.00,  822,98.09
2,Trnavskı kraj,205,Trnava,207,Trnava,506826,Borová,1,  361,  180,49.86,  180,100.00,  177,98.33
2,Trnavskı kraj,205,Trnava,207,Trnava,506842,Brestovany,2, 2 113,  882,41.74,  882,100.00,  854,96.82
2,Trnavskı kraj,205,Trnava,207,Trnava,506851,Buèany,1, 1 903,  903,47.45,  903,100.00,  890,98.56
2,Trnavskı kraj,205,Trnava,207,Trnava,506869,Buková,1,  566,  280,49.46,  280,100.00,  275,98.21
2,Trnavskı kraj,205,Trnava,207,Trnava,506877,Cífer,4, 3 585, 1 796,50.09, 1 795,99.94, 1 752,97.60
2,Trnavskı kraj,205,Trnava,207,Trnava,506893,Dechtice,1, 1 514,  690,45.57,  690,100.00,  672,97.39
2,Trnavskı kraj,205,Trnava,207,Trnava,556599,Dlhá,1,  362,  167,46.13,  167,100.00,  160,95.80
2,Trnavskı kraj,205,Trnava,207,Trnava,506915,Dobrá Voda,1,  702,  374,53.27,  374,100.00,  363,97.05
2,Trnavskı kraj,205,Trnava,207,Trnava,506923,Dolná Krupá,2, 1 922,  851,44.27,  851,100.00,  839,98.58
2,Trnavskı kraj,205,Trnava,207,Trnava,506931,Dolné Dubové,1,  588,  286,48.63,  286,100.00,  282,98.60
2,Trnavskı kraj,205,Trnava,207,Trnava,556661,Dolné Lovèice,1,  632,  303,47.94,  303,100.00,  298,98.34
