Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Okrsok,Poradie na hlasovacom lístku,Meno,Priezvisko,Poèet platnıch hlasov,Podiel platnıch hlasov z platnıch hlasov pre všetkıch kandidátov v %
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,4,2,Maroš,Šefèoviè,  175,36.23
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,5,1,Zuzana,Èaputová,  184,59.16
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,5,2,Maroš,Šefèoviè,  127,40.83
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,6,1,Zuzana,Èaputová,  227,57.32
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,6,2,Maroš,Šefèoviè,  169,42.67
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,7,1,Zuzana,Èaputová,  208,57.93
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,7,2,Maroš,Šefèoviè,  151,42.06
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,8,1,Zuzana,Èaputová,  258,61.13
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,8,2,Maroš,Šefèoviè,  164,38.86
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,9,1,Zuzana,Èaputová,  340,68.13
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,9,2,Maroš,Šefèoviè,  159,31.86
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,10,1,Zuzana,Èaputová,  370,69.54
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,10,2,Maroš,Šefèoviè,  162,30.45
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,11,1,Zuzana,Èaputová,  352,62.96
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,11,2,Maroš,Šefèoviè,  207,37.03
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,12,1,Zuzana,Èaputová,  445,75.29
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,12,2,Maroš,Šefèoviè,  146,24.70
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,13,1,Zuzana,Èaputová,  128,46.71
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,13,2,Maroš,Šefèoviè,  146,53.28
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,14,1,Zuzana,Èaputová,  245,58.61
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,14,2,Maroš,Šefèoviè,  173,41.38
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,15,1,Zuzana,Èaputová,  247,61.13
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,15,2,Maroš,Šefèoviè,  157,38.86
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,16,1,Zuzana,Èaputová,  251,62.59
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,16,2,Maroš,Šefèoviè,  150,37.40
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,17,1,Zuzana,Èaputová,  152,64.40
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,17,2,Maroš,Šefèoviè,  84,35.59
2,Trnavskı kraj,204,Senica,205,Senica,504823,Smolinské,1,1,Zuzana,Èaputová,  219,62.21
2,Trnavskı kraj,204,Senica,205,Senica,504823,Smolinské,1,2,Maroš,Šefèoviè,  133,37.78
2,Trnavskı kraj,204,Senica,205,Senica,504831,Smrdáky,1,1,Zuzana,Èaputová,  167,51.70
2,Trnavskı kraj,204,Senica,205,Senica,504831,Smrdáky,1,2,Maroš,Šefèoviè,  156,48.29
2,Trnavskı kraj,204,Senica,205,Senica,504840,Sobotište,1,1,Zuzana,Èaputová,  373,62.06
2,Trnavskı kraj,204,Senica,205,Senica,504840,Sobotište,1,2,Maroš,Šefèoviè,  228,37.93
2,Trnavskı kraj,204,Senica,205,Senica,504882,Šajdíkove Humence,1,1,Zuzana,Èaputová,  241,60.70
2,Trnavskı kraj,204,Senica,205,Senica,504882,Šajdíkove Humence,1,2,Maroš,Šefèoviè,  156,39.29
2,Trnavskı kraj,204,Senica,205,Senica,504891,Šaštín - Stráe,1,1,Zuzana,Èaputová,  253,50.90
2,Trnavskı kraj,204,Senica,205,Senica,504891,Šaštín - Stráe,1,2,Maroš,Šefèoviè,  244,49.09
2,Trnavskı kraj,204,Senica,205,Senica,504891,Šaštín - Stráe,2,1,Zuzana,Èaputová,  318,56.98
2,Trnavskı kraj,204,Senica,205,Senica,504891,Šaštín - Stráe,2,2,Maroš,Šefèoviè,  240,43.01
2,Trnavskı kraj,204,Senica,205,Senica,504891,Šaštín - Stráe,3,1,Zuzana,Èaputová,  192,55.01
2,Trnavskı kraj,204,Senica,205,Senica,504891,Šaštín - Stráe,3,2,Maroš,Šefèoviè,  157,44.98
2,Trnavskı kraj,204,Senica,205,Senica,504904,Štefanov,1,1,Zuzana,Èaputová,  228,48.20
2,Trnavskı kraj,204,Senica,205,Senica,504904,Štefanov,1,2,Maroš,Šefèoviè,  245,51.79
2,Trnavskı kraj,204,Senica,206,Skalica,504271,Brodské,1,1,Zuzana,Èaputová,  191,49.86
2,Trnavskı kraj,204,Senica,206,Skalica,504271,Brodské,1,2,Maroš,Šefèoviè,  192,50.13
2,Trnavskı kraj,204,Senica,206,Skalica,504271,Brodské,2,1,Zuzana,Èaputová,  276,61.06
2,Trnavskı kraj,204,Senica,206,Skalica,504271,Brodské,2,2,Maroš,Šefèoviè,  176,38.93
2,Trnavskı kraj,204,Senica,206,Skalica,504343,Dubovce,1,1,Zuzana,Èaputová,  138,54.76
2,Trnavskı kraj,204,Senica,206,Skalica,504343,Dubovce,1,2,Maroš,Šefèoviè,  114,45.23
2,Trnavskı kraj,204,Senica,206,Skalica,504351,Gbely,1,1,Zuzana,Èaputová,  326,70.86
2,Trnavskı kraj,204,Senica,206,Skalica,504351,Gbely,1,2,Maroš,Šefèoviè,  134,29.13
2,Trnavskı kraj,204,Senica,206,Skalica,504351,Gbely,2,1,Zuzana,Èaputová,  306,64.69
2,Trnavskı kraj,204,Senica,206,Skalica,504351,Gbely,2,2,Maroš,Šefèoviè,  167,35.30
2,Trnavskı kraj,204,Senica,206,Skalica,504351,Gbely,3,1,Zuzana,Èaputová,  318,73.44
2,Trnavskı kraj,204,Senica,206,Skalica,504351,Gbely,3,2,Maroš,Šefèoviè,  115,26.55
2,Trnavskı kraj,204,Senica,206,Skalica,504351,Gbely,4,1,Zuzana,Èaputová,  288,71.28
2,Trnavskı kraj,204,Senica,206,Skalica,504351,Gbely,4,2,Maroš,Šefèoviè,  116,28.71
2,Trnavskı kraj,204,Senica,206,Skalica,504378,Holíè,1,1,Zuzana,Èaputová,  359,69.43
2,Trnavskı kraj,204,Senica,206,Skalica,504378,Holíè,1,2,Maroš,Šefèoviè,  158,30.56
2,Trnavskı kraj,204,Senica,206,Skalica,504378,Holíè,2,1,Zuzana,Èaputová,  325,73.36
2,Trnavskı kraj,204,Senica,206,Skalica,504378,Holíè,2,2,Maroš,Šefèoviè,  118,26.63
2,Trnavskı kraj,204,Senica,206,Skalica,504378,Holíè,3,1,Zuzana,Èaputová,  262,68.05
2,Trnavskı kraj,204,Senica,206,Skalica,504378,Holíè,3,2,Maroš,Šefèoviè,  123,31.94
2,Trnavskı kraj,204,Senica,206,Skalica,504378,Holíè,4,1,Zuzana,Èaputová,  180,63.82
2,Trnavskı kraj,204,Senica,206,Skalica,504378,Holíè,4,2,Maroš,Šefèoviè,  102,36.17
2,Trnavskı kraj,204,Senica,206,Skalica,504378,Holíè,5,1,Zuzana,Èaputová,  257,69.83
2,Trnavskı kraj,204,Senica,206,Skalica,504378,Holíè,5,2,Maroš,Šefèoviè,  111,30.16
2,Trnavskı kraj,204,Senica,206,Skalica,504378,Holíè,6,1,Zuzana,Èaputová,  440,76.12
2,Trnavskı kraj,204,Senica,206,Skalica,504378,Holíè,6,2,Maroš,Šefèoviè,  138,23.87
2,Trnavskı kraj,204,Senica,206,Skalica,504378,Holíè,7,1,Zuzana,Èaputová,  437,66.11
2,Trnavskı kraj,204,Senica,206,Skalica,504378,Holíè,7,2,Maroš,Šefèoviè,  224,33.88
2,Trnavskı kraj,204,Senica,206,Skalica,504378,Holíè,8,1,Zuzana,Èaputová,  316,64.22
2,Trnavskı kraj,204,Senica,206,Skalica,504378,Holíè,8,2,Maroš,Šefèoviè,  176,35.77
2,Trnavskı kraj,204,Senica,206,Skalica,504394,Chropov,1,1,Zuzana,Èaputová,  75,54.74
2,Trnavskı kraj,204,Senica,206,Skalica,504394,Chropov,1,2,Maroš,Šefèoviè,  62,45.25
2,Trnavskı kraj,204,Senica,206,Skalica,504432,Kátov,1,1,Zuzana,Èaputová,  135,64.90
2,Trnavskı kraj,204,Senica,206,Skalica,504432,Kátov,1,2,Maroš,Šefèoviè,  73,35.09
2,Trnavskı kraj,204,Senica,206,Skalica,504459,Kopèany,1,1,Zuzana,Èaputová,  236,63.27
2,Trnavskı kraj,204,Senica,206,Skalica,504459,Kopèany,1,2,Maroš,Šefèoviè,  137,36.72
2,Trnavskı kraj,204,Senica,206,Skalica,504459,Kopèany,2,1,Zuzana,Èaputová,  224,62.74
2,Trnavskı kraj,204,Senica,206,Skalica,504459,Kopèany,2,2,Maroš,Šefèoviè,  133,37.25
2,Trnavskı kraj,204,Senica,206,Skalica,504483,Koválovec,1,1,Zuzana,Èaputová,  26,39.39
2,Trnavskı kraj,204,Senica,206,Skalica,504483,Koválovec,1,2,Maroš,Šefèoviè,  40,60.60
2,Trnavskı kraj,204,Senica,206,Skalica,504530,Letnièie,1,1,Zuzana,Èaputová,  102,53.96
2,Trnavskı kraj,204,Senica,206,Skalica,504530,Letnièie,1,2,Maroš,Šefèoviè,  87,46.03
2,Trnavskı kraj,204,Senica,206,Skalica,504548,Lopašov,1,1,Zuzana,Èaputová,  138,86.79
2,Trnavskı kraj,204,Senica,206,Skalica,504548,Lopašov,1,2,Maroš,Šefèoviè,  21,13.20
2,Trnavskı kraj,204,Senica,206,Skalica,504564,Mokrı Háj,1,1,Zuzana,Èaputová,  144,53.13
2,Trnavskı kraj,204,Senica,206,Skalica,504564,Mokrı Háj,1,2,Maroš,Šefèoviè,  127,46.86
2,Trnavskı kraj,204,Senica,206,Skalica,504599,Oreské,1,1,Zuzana,Èaputová,  144,72.36
2,Trnavskı kraj,204,Senica,206,Skalica,504599,Oreské,1,2,Maroš,Šefèoviè,  55,27.63
2,Trnavskı kraj,204,Senica,206,Skalica,504611,Petrova Ves,1,1,Zuzana,Èaputová,  280,67.63
2,Trnavskı kraj,204,Senica,206,Skalica,504611,Petrova Ves,1,2,Maroš,Šefèoviè,  134,32.36
2,Trnavskı kraj,204,Senica,206,Skalica,504670,Popudinské Moèid¾any,1,1,Zuzana,Èaputová,  179,60.67
2,Trnavskı kraj,204,Senica,206,Skalica,504670,Popudinské Moèid¾any,1,2,Maroš,Šefèoviè,  116,39.32
2,Trnavskı kraj,204,Senica,206,Skalica,504718,Prietrka,1,1,Zuzana,Èaputová,  164,75.22
2,Trnavskı kraj,204,Senica,206,Skalica,504718,Prietrka,1,2,Maroš,Šefèoviè,  54,24.77
2,Trnavskı kraj,204,Senica,206,Skalica,504734,Radimov,1,1,Zuzana,Èaputová,  150,71.09
2,Trnavskı kraj,204,Senica,206,Skalica,504734,Radimov,1,2,Maroš,Šefèoviè,  61,28.90
2,Trnavskı kraj,204,Senica,206,Skalica,504742,Radošovce,1,1,Zuzana,Èaputová,  182,59.28
2,Trnavskı kraj,204,Senica,206,Skalica,504742,Radošovce,1,2,Maroš,Šefèoviè,  125,40.71
2,Trnavskı kraj,204,Senica,206,Skalica,504742,Radošovce,2,1,Zuzana,Èaputová,  252,72.83
2,Trnavskı kraj,204,Senica,206,Skalica,504742,Radošovce,2,2,Maroš,Šefèoviè,  94,27.16
2,Trnavskı kraj,204,Senica,206,Skalica,504815,Skalica,1,1,Zuzana,Èaputová,  425,72.15
2,Trnavskı kraj,204,Senica,206,Skalica,504815,Skalica,1,2,Maroš,Šefèoviè,  164,27.84
2,Trnavskı kraj,204,Senica,206,Skalica,504815,Skalica,2,1,Zuzana,Èaputová,  294,66.81
2,Trnavskı kraj,204,Senica,206,Skalica,504815,Skalica,2,2,Maroš,Šefèoviè,  146,33.18
2,Trnavskı kraj,204,Senica,206,Skalica,504815,Skalica,3,1,Zuzana,Èaputová,  340,70.39
2,Trnavskı kraj,204,Senica,206,Skalica,504815,Skalica,3,2,Maroš,Šefèoviè,  143,29.60
2,Trnavskı kraj,204,Senica,206,Skalica,504815,Skalica,4,1,Zuzana,Èaputová,  400,67.79
2,Trnavskı kraj,204,Senica,206,Skalica,504815,Skalica,4,2,Maroš,Šefèoviè,  190,32.20
2,Trnavskı kraj,204,Senica,206,Skalica,504815,Skalica,5,1,Zuzana,Èaputová,  291,67.99
2,Trnavskı kraj,204,Senica,206,Skalica,504815,Skalica,5,2,Maroš,Šefèoviè,  137,32.00
2,Trnavskı kraj,204,Senica,206,Skalica,504815,Skalica,6,1,Zuzana,Èaputová,  269,65.93
2,Trnavskı kraj,204,Senica,206,Skalica,504815,Skalica,6,2,Maroš,Šefèoviè,  139,34.06
2,Trnavskı kraj,204,Senica,206,Skalica,504815,Skalica,7,1,Zuzana,Èaputová,  283,63.16
2,Trnavskı kraj,204,Senica,206,Skalica,504815,Skalica,7,2,Maroš,Šefèoviè,  165,36.83
2,Trnavskı kraj,204,Senica,206,Skalica,504815,Skalica,8,1,Zuzana,Èaputová,  501,75.33
2,Trnavskı kraj,204,Senica,206,Skalica,504815,Skalica,8,2,Maroš,Šefèoviè,  164,24.66
2,Trnavskı kraj,204,Senica,206,Skalica,504815,Skalica,9,1,Zuzana,Èaputová,  348,74.51
2,Trnavskı kraj,204,Senica,206,Skalica,504815,Skalica,9,2,Maroš,Šefèoviè,  119,25.48
2,Trnavskı kraj,204,Senica,206,Skalica,504815,Skalica,10,1,Zuzana,Èaputová,  392,75.38
2,Trnavskı kraj,204,Senica,206,Skalica,504815,Skalica,10,2,Maroš,Šefèoviè,  128,24.61
2,Trnavskı kraj,204,Senica,206,Skalica,504815,Skalica,11,1,Zuzana,Èaputová,  417,80.34
2,Trnavskı kraj,204,Senica,206,Skalica,504815,Skalica,11,2,Maroš,Šefèoviè,  102,19.65
2,Trnavskı kraj,204,Senica,206,Skalica,504912,Trnovec,1,1,Zuzana,Èaputová,  94,69.62
2,Trnavskı kraj,204,Senica,206,Skalica,504912,Trnovec,1,2,Maroš,Šefèoviè,  41,30.37
2,Trnavskı kraj,204,Senica,206,Skalica,504939,Unín,1,1,Zuzana,Èaputová,  343,72.51
2,Trnavskı kraj,204,Senica,206,Skalica,504939,Unín,1,2,Maroš,Šefèoviè,  130,27.48
2,Trnavskı kraj,204,Senica,206,Skalica,504963,Vrádište,1,1,Zuzana,Èaputová,  181,66.78
2,Trnavskı kraj,204,Senica,206,Skalica,504963,Vrádište,1,2,Maroš,Šefèoviè,  90,33.21
2,Trnavskı kraj,205,Trnava,203,Hlohovec,506800,Bojnièky,1,1,Zuzana,Èaputová,  217,47.48
2,Trnavskı kraj,205,Trnava,203,Hlohovec,506800,Bojnièky,1,2,Maroš,Šefèoviè,  240,52.51
2,Trnavskı kraj,205,Trnava,203,Hlohovec,506885,Èerveník,1,1,Zuzana,Èaputová,  293,50.86
2,Trnavskı kraj,205,Trnava,203,Hlohovec,506885,Èerveník,1,2,Maroš,Šefèoviè,  283,49.13
2,Trnavskı kraj,205,Trnava,203,Hlohovec,506958,Dolné Otrokovce,1,1,Zuzana,Èaputová,  66,51.56
2,Trnavskı kraj,205,Trnava,203,Hlohovec,506958,Dolné Otrokovce,1,2,Maroš,Šefèoviè,  62,48.43
2,Trnavskı kraj,205,Trnava,203,Hlohovec,506966,Dolné Trhovište,1,1,Zuzana,Èaputová,  100,44.05
2,Trnavskı kraj,205,Trnava,203,Hlohovec,506966,Dolné Trhovište,1,2,Maroš,Šefèoviè,  127,55.94
2,Trnavskı kraj,205,Trnava,203,Hlohovec,556521,Dolné Zelenice,1,1,Zuzana,Èaputová,  121,48.40
2,Trnavskı kraj,205,Trnava,203,Hlohovec,556521,Dolné Zelenice,1,2,Maroš,Šefèoviè,  129,51.60
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507024,Dvorníky,1,1,Zuzana,Èaputová,  260,47.44
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507024,Dvorníky,1,2,Maroš,Šefèoviè,  288,52.55
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,1,1,Zuzana,Èaputová,  153,48.26
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,1,2,Maroš,Šefèoviè,  164,51.73
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,2,1,Zuzana,Èaputová,  163,61.97
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,2,2,Maroš,Šefèoviè,  100,38.02
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,3,1,Zuzana,Èaputová,  234,55.45
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,3,2,Maroš,Šefèoviè,  188,44.54
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,4,1,Zuzana,Èaputová,  220,60.10
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,4,2,Maroš,Šefèoviè,  146,39.89
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,5,1,Zuzana,Èaputová,  290,56.31
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,5,2,Maroš,Šefèoviè,  225,43.68
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,6,1,Zuzana,Èaputová,  293,60.41
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,6,2,Maroš,Šefèoviè,  192,39.58
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,7,1,Zuzana,Èaputová,  278,53.15
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,7,2,Maroš,Šefèoviè,  245,46.84
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,8,1,Zuzana,Èaputová,  121,46.36
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,8,2,Maroš,Šefèoviè,  140,53.63
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,9,1,Zuzana,Èaputová,  214,51.81
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,9,2,Maroš,Šefèoviè,  199,48.18
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,10,1,Zuzana,Èaputová,  212,56.08
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,10,2,Maroš,Šefèoviè,  166,43.91
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,11,1,Zuzana,Èaputová,  230,52.39
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,11,2,Maroš,Šefèoviè,  209,47.60
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,12,1,Zuzana,Èaputová,  216,52.68
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,12,2,Maroš,Šefèoviè,  194,47.31
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,13,1,Zuzana,Èaputová,  194,50.25
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,13,2,Maroš,Šefèoviè,  192,49.74
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,14,1,Zuzana,Èaputová,  303,63.78
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,14,2,Maroš,Šefèoviè,  172,36.21
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,15,1,Zuzana,Èaputová,  263,57.42
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,15,2,Maroš,Šefèoviè,  195,42.57
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,16,1,Zuzana,Èaputová,  261,58.52
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,16,2,Maroš,Šefèoviè,  185,41.47
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,17,1,Zuzana,Èaputová,  192,50.26
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,17,2,Maroš,Šefèoviè,  190,49.73
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,18,1,Zuzana,Èaputová,  225,47.77
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,18,2,Maroš,Šefèoviè,  246,52.22
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507075,Horné Otrokovce,1,1,Zuzana,Èaputová,  125,40.32
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507075,Horné Otrokovce,1,2,Maroš,Šefèoviè,  185,59.67
2,Trnavskı kraj,205,Trnava,203,Hlohovec,556602,Horné Trhovište,1,1,Zuzana,Èaputová,  79,37.08
2,Trnavskı kraj,205,Trnava,203,Hlohovec,556602,Horné Trhovište,1,2,Maroš,Šefèoviè,  134,62.91
2,Trnavskı kraj,205,Trnava,203,Hlohovec,556530,Horné Zelenice,1,1,Zuzana,Èaputová,  107,52.70
2,Trnavskı kraj,205,Trnava,203,Hlohovec,556530,Horné Zelenice,1,2,Maroš,Šefèoviè,  96,47.29
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507130,Jalšové,1,1,Zuzana,Èaputová,  56,42.42
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507130,Jalšové,1,2,Maroš,Šefèoviè,  76,57.57
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507172,K¾aèany,1,1,Zuzana,Èaputová,  201,53.74
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507172,K¾aèany,1,2,Maroš,Šefèoviè,  173,46.25
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507202,Koplotovce,1,1,Zuzana,Èaputová,  162,64.03
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507202,Koplotovce,1,2,Maroš,Šefèoviè,  91,35.96
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507253,Leopoldov,1,1,Zuzana,Èaputová,  233,51.43
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507253,Leopoldov,1,2,Maroš,Šefèoviè,  220,48.56
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507253,Leopoldov,2,1,Zuzana,Èaputová,  251,54.56
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507253,Leopoldov,2,2,Maroš,Šefèoviè,  209,45.43
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507253,Leopoldov,3,1,Zuzana,Èaputová,  272,50.65
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507253,Leopoldov,3,2,Maroš,Šefèoviè,  265,49.34
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507253,Leopoldov,4,1,Zuzana,Èaputová,  112,81.15
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507253,Leopoldov,4,2,Maroš,Šefèoviè,  26,18.84
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507288,Madunice,1,1,Zuzana,Èaputová,  237,51.63
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507288,Madunice,1,2,Maroš,Šefèoviè,  222,48.36
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507288,Madunice,2,1,Zuzana,Èaputová,  179,51.58
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507288,Madunice,2,2,Maroš,Šefèoviè,  168,48.41
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507326,Merašice,1,1,Zuzana,Èaputová,  74,45.67
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507326,Merašice,1,2,Maroš,Šefèoviè,  88,54.32
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507415,Pastuchov,1,1,Zuzana,Èaputová,  144,46.15
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507415,Pastuchov,1,2,Maroš,Šefèoviè,  168,53.84
2,Trnavskı kraj,205,Trnava,203,Hlohovec,518620,Ratkovce,1,1,Zuzana,Èaputová,  51,40.80
2,Trnavskı kraj,205,Trnava,203,Hlohovec,518620,Ratkovce,1,2,Maroš,Šefèoviè,  74,59.20
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507521,Sasinkovo,1,1,Zuzana,Èaputová,  83,35.93
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507521,Sasinkovo,1,2,Maroš,Šefèoviè,  148,64.06
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507539,Siladice,1,1,Zuzana,Èaputová,  175,67.56
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507539,Siladice,1,2,Maroš,Šefèoviè,  84,32.43
2,Trnavskı kraj,205,Trnava,203,Hlohovec,556611,Tekolïany,1,1,Zuzana,Èaputová,  16,31.37
2,Trnavskı kraj,205,Trnava,203,Hlohovec,556611,Tekolïany,1,2,Maroš,Šefèoviè,  35,68.62
2,Trnavskı kraj,205,Trnava,203,Hlohovec,556645,Teplièky,1,1,Zuzana,Èaputová,  27,26.47
2,Trnavskı kraj,205,Trnava,203,Hlohovec,556645,Teplièky,1,2,Maroš,Šefèoviè,  75,73.52
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507661,Trakovice,1,1,Zuzana,Èaputová,  329,54.56
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507661,Trakovice,1,2,Maroš,Šefèoviè,  274,45.43
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507792,lkovce,1,1,Zuzana,Èaputová,  130,56.52
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507792,lkovce,1,2,Maroš,Šefèoviè,  100,43.47
2,Trnavskı kraj,205,Trnava,207,Trnava,580473,Biely Kostol,1,1,Zuzana,Èaputová,  479,59.28
2,Trnavskı kraj,205,Trnava,207,Trnava,580473,Biely Kostol,1,2,Maroš,Šefèoviè,  329,40.71
2,Trnavskı kraj,205,Trnava,207,Trnava,506788,Bíòovce,1,1,Zuzana,Èaputová,  122,45.69
2,Trnavskı kraj,205,Trnava,207,Trnava,506788,Bíòovce,1,2,Maroš,Šefèoviè,  145,54.30
2,Trnavskı kraj,205,Trnava,207,Trnava,506796,Bohdanovce nad Trnavou,1,1,Zuzana,Èaputová,  360,62.50
2,Trnavskı kraj,205,Trnava,207,Trnava,506796,Bohdanovce nad Trnavou,1,2,Maroš,Šefèoviè,  216,37.50
2,Trnavskı kraj,205,Trnava,207,Trnava,506818,Boleráz,1,1,Zuzana,Èaputová,  199,54.67
2,Trnavskı kraj,205,Trnava,207,Trnava,506818,Boleráz,1,2,Maroš,Šefèoviè,  165,45.32
2,Trnavskı kraj,205,Trnava,207,Trnava,506818,Boleráz,2,1,Zuzana,Èaputová,  289,63.10
2,Trnavskı kraj,205,Trnava,207,Trnava,506818,Boleráz,2,2,Maroš,Šefèoviè,  169,36.89
2,Trnavskı kraj,205,Trnava,207,Trnava,506826,Borová,1,1,Zuzana,Èaputová,  91,51.41
2,Trnavskı kraj,205,Trnava,207,Trnava,506826,Borová,1,2,Maroš,Šefèoviè,  86,48.58
2,Trnavskı kraj,205,Trnava,207,Trnava,506842,Brestovany,1,1,Zuzana,Èaputová,  207,45.39
2,Trnavskı kraj,205,Trnava,207,Trnava,506842,Brestovany,1,2,Maroš,Šefèoviè,  249,54.60
